tm     Tsp    T1     Q1    
 772.0  54.00  53.82  54.40 
 773.0  54.00  53.82  54.52 
 774.0  54.00  54.15  54.51 
 775.0  54.00  54.15  54.50 
 776.1  54.00  54.15  54.49 
 777.0  54.00  53.82  54.62 
 778.0  54.00  54.15  54.61 
 779.1  54.00  54.15  54.60 
 780.0  54.00  54.15  54.60 
 781.1  54.00  54.15  54.59 
 782.1  54.00  53.82  54.71 
 783.0  54.00  53.82  54.84 
 784.0  54.00  53.82  54.97 
 785.0  54.00  54.15  54.97 
 786.0  54.00  53.82  55.10 
 787.0  54.00  53.82  55.10 
 788.1  54.00  53.82  55.10 
 789.1  54.00  54.15  55.10 
 790.0  54.00  54.15  55.10 
 791.0  54.00  53.82  55.23 
 792.0  54.00  53.82  55.23 
 793.0  54.00  54.15  55.23 
 794.1  54.00  53.82  55.37 
 795.1  54.00  53.82  55.50 
 796.0  54.00  54.15  55.50 
 797.0  54.00  53.82  55.51 
 798.1  54.00  53.82  55.52 
 799.0  54.00  54.15  55.39 
 800.1  54.00  54.15  55.39 
 801.0  54.00  53.82  55.40 
 802.0  54.00  54.15  55.27 
 803.0  54.00  53.82  55.27 
 804.0  54.00  53.82  55.41 
 805.0  54.00  53.82  55.54 
 806.1  54.00  53.82  55.55 
 807.1  54.00  54.15  55.42 
 808.1  54.00  53.82  55.56 
 809.1  54.00  54.15  55.43 
 810.0  54.00  53.82  55.43 
 811.0  54.00  53.82  55.57 
 812.1  54.00  54.15  55.44 
 813.1  54.00  53.82  55.45 
 814.1  54.00  54.15  55.45 
 815.0  54.00  53.82  55.58 
 816.1  54.00  53.82  55.59 
 817.1  54.00  53.82  55.73 
 818.1  54.00  53.82  55.73 
 819.1  54.00  53.82  55.74 
 820.0  54.00  54.15  55.62 
 821.0  54.00  54.15  55.49 
 822.0  54.00  54.15  55.50 
 823.1  54.00  53.82  55.50 
 824.1  54.00  53.82  55.63 
 825.1  54.00  53.82  55.64 
 826.1  54.00  54.15  55.51 
 827.0  54.00  53.82  55.65 
 828.0  54.00  53.82  55.65 
 829.1  54.00  53.82  55.79 
 830.1  54.00  53.82  55.80 
 831.1  54.00  53.82  55.80 
 832.1  54.00  53.82  55.81 
 833.0  54.00  53.82  55.82 
 834.0  54.00  53.82  55.83 
 835.0  54.00  53.82  55.96 
 836.0  54.00  53.82  56.10 
 837.0  54.00  54.15  56.11 
 838.0  54.00  54.15  55.99 
 839.0  54.00  54.15  55.87 
 840.0  54.00  53.82  55.88 
 841.0  54.00  54.15  55.89 
 842.0  54.00  53.82  55.89 
 843.1  54.00  54.15  55.77 
 844.0  54.00  54.15  55.65 
 845.0  54.00  53.82  55.65 
 846.0  54.00  53.82  55.65 
 847.0  54.00  54.15  55.53 
 848.0  54.00  53.82  55.53 
 849.0  54.00  53.82  55.53 
 850.0  54.00  53.82  55.53 
 851.0  54.00  54.15  55.40 
 852.0  54.00  53.82  55.53 
 853.0  54.00  53.82  55.67 
 854.1  54.00  54.15  55.67 
 855.1  54.00  54.15  55.54 
 856.0  54.00  54.15  55.55 
 857.0  54.00  54.15  55.42 
 858.0  54.00  53.82  55.55 
 859.0  54.00  54.15  55.55 
 860.0  54.00  54.15  55.42 
 861.0  54.00  53.82  55.42 
 862.0  54.00  54.15  55.42 
 863.1  54.00  54.15  55.29 
 864.1  54.00  53.82  55.29 
 865.0  54.00  54.15  55.16 
 866.1  54.00  54.15  55.16 
 867.0  54.00  54.15  55.02 
 868.0  54.00  54.15  54.89 
 869.0  54.00  54.15  54.88 
 870.1  54.00  54.15  54.87 
 871.0  54.00  53.82  55.00 
 872.1  54.00  53.82  55.12 
 873.1  54.00  54.15  54.99 
 874.0  54.00  54.15  54.99 
 875.0  54.00  53.82  55.11 
 876.0  54.00  53.82  55.11 
 877.0  54.00  54.15  55.10 
 878.1  54.00  54.15  55.10 
 879.1  54.00  54.15  54.97 
 880.1  54.00  54.15  54.96 
 881.0  54.00  53.82  55.09 
 882.0  54.00  54.15  55.09 
 883.0  54.00  54.15  55.08 
 884.1  54.00  54.15  55.08 
 885.1  54.00  54.15  55.08 
 886.1  54.00  53.82  55.07 
 887.0  54.00  53.82  55.07 
 888.0  54.00  54.15  55.07 
 889.0  54.00  54.15  55.06 
 890.0  54.00  54.15  54.93 
 891.1  54.00  54.15  54.79 
 892.0  54.00  54.15  54.79 
 893.0  54.00  53.82  54.91 
 894.0  54.00  54.15  54.91 
 895.1  54.00  53.82  55.03 
 896.1  54.00  54.15  54.90 
 897.1  54.00  54.15  54.89 
 898.0  54.00  54.15  54.89 
 899.1  54.00  54.15  54.88 
 900.0  54.00  54.15  54.88 
 901.0  54.00  54.15  54.74 
 902.1  54.00  54.15  54.61 
 903.1  54.00  54.15  54.60 
 904.0  54.00  53.82  54.72 
 905.0  54.00  53.82  54.85 
 906.1  54.00  54.15  54.84 
 907.0  54.00  53.82  54.97 
 908.1  54.00  54.15  54.83 
 909.1  54.00  53.82  54.96 
 910.0  54.00  54.15  54.82 
 911.0  54.00  53.82  54.95 
 912.0  54.00  54.15  54.95 
 913.0  54.00  53.82  55.07 
 914.0  54.00  53.82  55.20 
 915.1  54.00  54.15  55.20 
 916.0  54.00  54.15  55.20 
 917.0  54.00  53.82  55.34 
 918.0  54.00  53.82  55.47 
 919.1  54.00  53.82  55.47 
 920.1  54.00  54.15  55.35 
 921.1  54.00  53.82  55.48 
 922.0  54.00  53.82  55.48 
 923.0  54.00  54.15  55.49 
 924.0  54.00  54.15  55.36 
 925.1  54.00  53.82  55.49 
 926.0  54.00  54.15  55.36 
 927.0  54.00  53.82  55.50 
 928.1  54.00  53.82  55.50 
 929.0  54.00  53.82  55.50 
 930.0  54.00  53.82  55.64 
 931.0  54.00  53.82  55.78 
 932.1  54.00  54.15  55.65 
 933.0  54.00  53.82  55.66 
 934.0  54.00  53.82  55.66 
 935.0  54.00  54.15  55.67 
 936.0  54.00  53.82  55.67 
 937.0  54.00  53.82  55.68 
 938.0  54.00  53.82  55.82 
 939.0  54.00  53.82  55.95 
 940.0  54.00  53.82  55.96 
 941.0  54.00  54.15  55.97 
 942.0  54.00  54.15  55.85 
 943.0  54.00  53.82  55.86 
 944.1  54.00  54.15  55.73 
 945.0  54.00  54.15  55.61 
 946.0  54.00  53.82  55.61 
 947.0  54.00  53.82  55.75 
 948.0  54.00  54.15  55.62 
 949.0  54.00  53.82  55.62 
 950.1  54.00  54.15  55.63 
 951.1  54.00  53.82  55.63 
 952.0  54.00  53.82  55.64 
 953.0  54.00  53.82  55.64 
 954.1  54.00  53.82  55.64 
 955.1  54.00  54.15  55.52 
 956.1  54.00  54.15  55.52 
 957.1  54.00  54.15  55.52 
 958.1  54.00  54.15  55.39 
 959.0  54.00  53.82  55.52 
 960.1  54.00  53.82  55.66 
 961.1  54.00  54.15  55.53 
 962.0  54.00  54.15  55.40 
 963.0  54.00  54.15  55.40 
 964.1  54.00  54.15  55.27 
 965.0  54.00  53.82  55.40 
 966.0  54.00  54.15  55.27 
 967.0  54.00  54.15  55.14 
 968.0  54.00  53.82  55.13 
 969.0  54.00  53.82  55.13 
 970.0  54.00  53.82  55.26 
 971.0  54.00  54.15  55.26 
 972.0  54.00  53.82  55.39 
 973.0  54.00  54.15  55.39 
 974.1  54.00  54.15  55.26 
 975.1  54.00  54.15  55.12 
 976.1  54.00  53.82  55.25 
 977.1  54.00  54.15  55.25 
 978.1  54.00  53.82  55.38 
 979.0  54.00  53.82  55.51 
 980.0  54.00  53.82  55.51 
 981.1  54.00  54.15  55.51 
 982.0  54.00  54.15  55.52 
 983.0  54.00  54.15  55.39 
 984.1  54.00  54.15  55.26 
 985.1  54.00  54.15  55.13 
 986.0  54.00  53.82  55.25 
 987.0  54.00  54.15  55.12 
 988.0  54.00  54.15  55.12 
 989.0  54.00  54.15  55.11 
 990.0  54.00  54.15  55.11 
 991.0  54.00  54.15  54.98 
 992.1  54.00  54.15  54.97 
 993.1  54.00  53.82  54.97 
 994.1  54.00  53.82  54.96 
 995.0  54.00  53.82  54.96 
 996.1  54.00  53.82  55.08 
 997.0  54.00  54.15  55.08 
 998.1  54.00  54.15  55.08 
 999.0  54.00  54.15  55.08 
1000.1  54.00  54.15  55.07 
1001.0  54.00  54.15  54.94 
1002.0  54.00  54.15  54.93 
1003.0  54.00  53.82  55.06 
1004.1  36.00  53.82  47.89 
1005.1  36.00  53.82  40.63 
1006.0  36.00  54.15  33.14 
1007.0  36.00  53.82  25.69 
1008.1  36.00  53.82  18.01 
1009.0  36.00  53.82  10.24 
1010.1  36.00  53.82   2.37 
1011.1  36.00  53.82   0.00 
1012.1  36.00  53.82   0.00 
1013.0  36.00  53.82   0.00 
1014.0  36.00  53.50   0.00 
1015.0  36.00  53.82   0.00 
1016.1  36.00  53.50   0.00 
1017.0  36.00  53.50   0.00 
1018.1  36.00  53.18   0.00 
1019.1  36.00  53.18   0.00 
1020.1  36.00  53.18   0.00 
1021.0  36.00  53.18   0.00 
1022.1  36.00  52.86   0.00 
1023.0  36.00  52.86   0.00 
1024.0  36.00  52.53   0.00 
1025.1  36.00  52.53   0.00 
1026.0  36.00  52.21   0.00 
1027.0  36.00  52.21   0.00 
1028.1  36.00  51.89   0.00 
1029.0  36.00  51.89   0.00 
1030.0  36.00  51.89   0.00 
1031.1  36.00  51.57   0.00 
1032.0  36.00  51.57   0.00 
1033.0  36.00  51.25   0.00 
1034.1  36.00  51.25   0.00 
1035.1  36.00  50.92   0.00 
1036.0  36.00  50.60   0.00 
1037.0  36.00  50.60   0.00 
1038.0  36.00  50.28   0.00 
1039.1  36.00  50.28   0.00 
1040.0  36.00  50.28   0.00 
1041.1  36.00  49.96   0.00 
1042.1  36.00  49.63   0.00 
1043.0  36.00  49.63   0.00 
1044.1  36.00  49.31   0.00 
1045.1  36.00  49.31   0.00 
1046.0  36.00  48.99   0.00 
1047.1  36.00  48.99   0.00 
1048.0  36.00  48.67   0.00 
1049.0  36.00  48.34   0.00 
1050.0  36.00  48.34   0.00 
1051.0  36.00  48.02   0.00 
1052.1  36.00  48.02   0.00 
1053.1  36.00  47.70   0.00 
1054.0  36.00  47.70   0.00 
1055.0  36.00  47.38   0.00 
1056.1  36.00  47.38   0.00 
1057.0  36.00  47.06   0.00 
1058.1  36.00  47.06   0.00 
1059.1  36.00  46.73   0.00 
1060.0  36.00  46.73   0.00 
1061.1  36.00  46.41   0.00 
1062.0  36.00  46.09   0.00 
1063.1  36.00  46.09   0.00 
1064.0  36.00  45.77   0.00 
1065.1  36.00  45.77   0.00 
1066.0  36.00  45.77   0.00 
1067.0  36.00  45.44   0.00 
1068.0  36.00  45.12   0.00 
1069.0  36.00  45.12   0.00 
1070.1  36.00  44.80   0.00 
1071.1  36.00  44.80   0.00 
1072.1  36.00  44.48   0.00 
1073.0  36.00  44.48   0.00 
1074.1  36.00  44.16   0.00 
1075.1  36.00  44.16   0.00 
1076.1  36.00  43.83   0.00 
1077.0  36.00  43.83   0.00 
1078.0  36.00  43.51   0.00 
1079.0  36.00  43.51   0.42 
1080.0  36.00  43.51   0.64 
1081.0  36.00  43.19   1.01 
1082.0  36.00  42.87   1.40 
1083.0  36.00  42.87   1.67 
1084.0  36.00  42.54   2.08 
1085.0  36.00  42.54   2.37 
1086.1  36.00  42.54   2.67 
1087.1  36.00  42.22   2.99 
1088.1  36.00  42.22   3.32 
1089.1  36.00  41.90   3.66 
1090.0  36.00  41.90   4.01 
1091.0  36.00  41.58   4.38 
1092.0  36.00  41.58   4.76 
1093.0  36.00  41.25   5.15 
1094.0  36.00  41.25   5.55 
1095.0  36.00  41.25   5.96 
1096.1  36.00  40.93   6.39 
1097.0  36.00  40.93   6.69 
1098.1  36.00  40.61   7.14 
1099.0  36.00  40.61   7.47 
1100.1  36.00  40.29   7.94 
1101.1  36.00  40.29   8.42 
1102.0  36.00  40.29   8.79 
1103.1  36.00  39.97   9.29 
1104.1  36.00  39.97   9.68 
1105.0  36.00  39.97  10.07 
1106.0  36.00  39.64  10.48 
1107.1  36.00  39.64  10.89 
1108.0  36.00  39.64  11.19 
1109.1  36.00  39.32  11.63 
1110.1  36.00  39.32  12.07 
1111.0  36.00  39.32  12.40 
1112.1  36.00  39.00  12.86 
1113.1  36.00  39.00  13.21 
1114.0  36.00  39.00  13.56 
1115.0  36.00  39.00  13.79 
1116.0  36.00  38.68  14.16 
1117.0  36.00  38.68  14.54 
1118.1  36.00  38.35  14.92 
1119.1  36.00  38.35  15.32 
1120.0  36.00  38.35  15.72 
1121.0  36.00  38.35  16.00 
1122.0  36.00  38.35  16.29 
1123.0  36.00  38.03  16.72 
1124.1  36.00  38.03  17.02 
1125.1  36.00  38.03  17.33 
1126.0  36.00  38.03  17.65 
1127.0  36.00  37.71  17.97 
1128.0  36.00  37.71  18.30 
1129.0  36.00  37.71  18.64 
1130.1  36.00  37.71  18.98 
1131.1  36.00  37.39  19.33 
1132.0  36.00  37.39  19.69 
1133.0  36.00  37.39  19.93 
1134.0  36.00  37.39  20.17 
1135.1  36.00  37.39  20.41 
1136.0  36.00  37.06  20.79 
1137.0  36.00  37.06  21.18 
1138.0  36.00  37.06  21.44 
1139.0  36.00  37.06  21.71 
1140.0  36.00  37.06  21.99 
1141.0  36.00  37.06  22.27 
1142.0  36.00  37.06  22.42 
1143.1  36.00  37.06  22.58 
1144.0  36.00  36.74  22.87 
1145.0  36.00  36.74  23.17 
1146.0  36.00  36.74  23.34 
1147.1  36.00  36.74  23.51 
1148.1  36.00  36.74  23.69 
1149.1  36.00  36.74  23.87 
1150.1  36.00  36.74  24.05 
1151.0  36.00  36.74  24.11 
1152.0  36.00  36.74  24.17 
1153.1  36.00  36.74  24.23 
1154.1  36.00  36.74  24.29 
1155.1  36.00  36.74  24.36 
1156.0  36.00  36.74  24.43 
1157.1  36.00  36.42  24.62 
1158.1  36.00  36.42  24.83 
1159.1  36.00  36.42  24.90 
1160.0  36.00  36.42  24.98 
1161.1  36.00  36.42  25.05 
1162.0  36.00  36.42  25.13 
1163.0  36.00  36.42  25.22 
1164.0  36.00  36.42  25.30 
1165.1  36.00  36.42  25.38 
1166.0  36.00  36.42  25.47 
1167.0  36.00  36.10  25.69 
1168.0  36.00  36.42  25.78 
1169.0  36.00  36.42  25.88 
1170.0  36.00  36.42  25.97 
1171.0  36.00  36.42  26.07 
1172.2  36.00  36.10  26.17 
1173.0  36.00  36.10  26.27 
1174.0  36.00  36.42  26.24 
1175.0  36.00  36.10  26.34 
1176.0  36.00  36.10  26.45 
1177.0  36.00  36.42  26.42 
1178.0  36.00  36.42  26.40 
1179.0  36.00  36.42  26.37 
1180.1  36.00  36.10  26.48 
1181.1  36.00  36.10  26.58 
1182.1  36.00  36.10  26.56 
1183.0  36.00  36.10  26.67 
1184.0  36.00  36.10  26.78 
1185.0  36.00  36.10  26.89 
1186.0  36.00  36.10  27.01 
1187.1  36.00  36.10  26.99 
1188.0  36.00  36.10  26.98 
1189.0  36.00  36.10  27.09 
1190.1  36.00  36.10  27.08 
1191.0  36.00  36.10  27.07 
1192.1  36.00  36.10  27.19 
1193.1  36.00  36.10  27.31 
1194.1  36.00  36.10  27.43 
1195.1  36.00  36.10  27.42 
1196.0  36.00  36.10  27.41 
1197.1  36.00  36.10  27.40 
1198.1  36.00  36.10  27.40 
1199.1  36.00  36.10  27.39 
1200.0  36.00  36.10  27.38 
1201.0  36.00  36.10  27.37 
1202.0  36.00  36.10  27.36 
1203.1  36.00  36.10  27.36 
1204.1  36.00  36.42  27.22 
1205.1  36.00  36.10  27.21 
1206.0  36.00  36.42  27.07 
1207.1  36.00  36.10  27.06 
1208.1  36.00  36.10  27.05 
1209.1  36.00  36.10  27.04 
1210.1  36.00  36.10  27.02 
1211.0  36.00  36.10  27.01 
1212.1  36.00  36.42  26.87 
1213.1  36.00  36.42  26.73 
1214.0  36.00  36.42  26.58 
1215.1  36.00  36.42  26.43 
1216.1  36.00  36.10  26.42 
1217.1  36.00  36.10  26.40 
1218.1  36.00  36.42  26.25 
1219.0  36.00  36.42  26.23 
1220.1  36.00  36.10  26.21 
1221.0  36.00  36.10  26.32 
1222.0  36.00  36.10  26.30 
1223.0  36.00  36.10  26.28 
1224.0  36.00  36.10  26.27 
1225.1  36.00  36.42  26.12 
1226.1  36.00  36.10  26.10 
1227.0  36.00  36.42  26.08 
1228.1  36.00  36.42  26.06 
1229.1  36.00  36.10  26.17 
1230.1  36.00  36.42  26.15 
1231.0  36.00  36.10  26.13 
1232.1  36.00  36.42  25.98 
1233.0  36.00  36.42  25.96 
1234.0  36.00  36.42  25.94 
1235.0  36.00  36.42  25.79 
1236.0  36.00  36.42  25.64 
1237.0  36.00  36.42  25.49 
1238.0  36.00  36.42  25.33 
1239.1  36.00  36.42  25.17 
1240.1  36.00  36.42  25.15 
1241.0  36.00  36.42  24.99 
1242.1  36.00  36.10  25.09 
1243.1  36.00  36.42  25.06 
1244.0  36.00  36.42  24.90 
1245.1  36.00  36.42  24.87 
1246.1  36.00  36.42  24.71 
1247.1  36.00  36.42  24.68 
1248.0  36.00  36.42  24.65 
1249.0  36.00  36.42  24.61 
1250.1  36.00  36.42  24.58 
1251.0  36.00  36.42  24.55 
1252.1  36.00  36.42  24.52 
1253.1  36.00  36.42  24.49 
1254.0  36.00  36.42  24.45 
1255.1  36.00  36.42  24.42 
1256.0  36.00  36.42  24.39 
1257.0  36.00  36.42  24.23 
1258.0  36.00  36.42  24.19 
1259.0  36.00  36.42  24.16 
1260.1  36.00  36.42  24.13 
1261.0  36.00  36.42  24.09 
1262.0  36.00  36.10  24.19 
1263.0  36.00  36.42  24.16 
1264.1  36.00  36.42  24.13 
1265.0  36.00  36.10  24.23 
1266.1  36.00  36.10  24.33 
1267.1  36.00  36.10  24.43 
1268.0  36.00  36.42  24.40 
1269.0  36.00  36.42  24.37 
1270.0  36.00  36.10  24.48 
1271.0  36.00  36.42  24.45 
1272.1  36.00  36.42  24.43 
1273.0  36.00  36.10  24.53 
1274.0  36.00  36.42  24.51 
1275.0  36.00  36.42  24.49 
1276.1  36.00  36.10  24.60 
1277.0  36.00  36.10  24.57 
1278.1  36.00  36.10  24.68 
1279.0  36.00  36.42  24.66 
1280.0  36.00  36.10  24.64 
1281.0  36.00  36.10  24.62 
1282.0  36.00  36.10  24.60 
1283.0  36.00  36.10  24.71 
1284.1  36.00  36.10  24.83 
1285.1  36.00  36.10  24.81 
1286.1  36.00  36.10  24.92 
1287.1  36.00  36.10  25.04 
1288.1  36.00  36.10  25.03 
1289.0  36.00  36.10  25.15 
1290.1  36.00  36.10  25.26 
1291.1  36.00  36.10  25.26 
1292.1  36.00  36.10  25.25 
1293.1  36.00  36.10  25.24 
1294.1  36.00  36.10  25.36 
1295.1  36.00  36.10  25.35 
1296.1  36.00  36.10  25.34 
1297.1  36.00  36.10  25.33 
1298.1  36.00  36.10  25.33 
1299.0  36.00  36.10  25.32 
1300.1  36.00  36.10  25.31 
1301.1  36.00  36.10  25.30 
1302.1  36.00  36.10  25.29 
1303.1  36.00  36.10  25.29 
1304.1  36.00  36.10  25.28 
1305.1  36.00  36.10  25.27 
1306.1  36.00  36.10  25.26 
1307.1  36.00  36.10  25.26 
1308.1  36.00  36.10  25.25 
1309.1  36.00  36.10  25.24 
1310.1  36.00  36.10  25.23 
1311.1  36.00  36.10  25.22 
1312.1  36.00  36.10  25.22 
1313.1  36.00  36.10  25.21 
1314.1  36.00  36.10  25.20 
1315.1  36.00  36.10  25.19 
1316.1  36.00  36.10  25.19 
1317.1  36.00  36.10  25.18 
1318.1  36.00  36.10  25.17 
1319.1  36.00  36.10  25.16 
1320.1  36.00  36.10  25.15 
1321.1  36.00  36.10  25.15 
1322.1  36.00  36.10  25.14 
1323.1  36.00  36.10  25.13 
1324.1  36.00  36.10  25.12 
1325.1  36.00  36.10  25.12 
1326.1  36.00  36.10  25.11 
1327.1  36.00  36.10  25.10 
1328.1  36.00  36.10  25.09 
1329.1  36.00  36.10  25.08 
1330.1  36.00  36.10  25.08 
1331.1  36.00  36.10  25.07 
1332.1  36.00  36.10  25.06 
1333.1  36.00  36.10  25.05 
1334.1  36.00  36.10  25.04 
1335.1  36.00  36.10  25.04 
1336.1  36.00  36.10  25.03 
1337.1  36.00  36.10  25.02 
1338.1  36.00  36.10  25.01 
1339.1  36.00  36.10  25.01 
1340.1  36.00  36.10  25.00 
1341.1  36.00  36.10  24.99 
1342.1  36.00  36.10  24.98 
1343.1  36.00  36.10  24.97 
1344.1  36.00  36.10  24.97 
1345.1  36.00  36.10  24.96 
1346.1  36.00  36.10  24.95 
1347.1  36.00  36.10  24.94 
1348.1  36.00  36.10  24.94 
1349.1  36.00  36.10  24.93 
1350.1  36.00  36.10  24.92 
1351.1  31.00  36.10  22.89 
1352.1  31.00  36.10  20.82 
1353.1  31.00  36.10  18.74 
1354.1  31.00  36.10  16.62 
1355.1  31.00  36.10  14.48 
1356.1  31.00  36.10  12.31 
1357.1  31.00  36.10  10.12 
1358.1  31.00  36.10   7.90 
1359.1  31.00  36.10   5.65 
1360.1  31.00  35.78   3.51 
1361.1  31.00  35.78   1.34 
1362.0  31.00  36.10   0.00 
1363.1  31.00  35.78   0.00 
1364.1  31.00  35.78   0.00 
1365.1  31.00  35.78   0.00 
1366.1  31.00  35.78   0.00 
1367.1  31.00  35.78   0.00 
1368.1  31.00  35.78   0.00 
1369.1  31.00  35.78   0.00 
1370.1  31.00  35.45   0.00 
1371.1  31.00  35.45   0.00 
1372.1  31.00  35.45   0.00 
1373.1  31.00  35.45   0.00 
1374.1  31.00  35.45   0.00 
1375.1  31.00  35.45   0.00 
1376.1  31.00  35.13   0.00 
1377.1  31.00  35.13   0.00 
1378.1  31.00  35.13   0.00 
1379.1  31.00  35.13   0.00 
1380.1  31.00  35.13   0.00 
1381.1  31.00  34.81   0.00 
1382.1  31.00  34.81   0.00 
1383.1  31.00  34.81   0.00 
1384.1  31.00  34.81   0.00 
1385.1  31.00  34.49   0.00 
1386.1  31.00  34.49   0.00 
1387.1  31.00  34.49   0.00 
1388.1  31.00  34.49   0.00 
1389.1  31.00  34.16   0.38 
1390.1  31.00  34.16   0.60 
1391.1  31.00  34.16   0.69 
1392.1  31.00  34.16   0.79 
1393.1  31.00  33.84   1.02 
1394.1  31.00  33.84   1.26 
1395.1  31.00  33.84   1.51 
1396.1  31.00  33.84   1.63 
1397.1  31.00  33.52   1.89 
1398.1  31.00  33.52   2.15 
1399.1  31.00  33.52   2.43 
1400.1  31.00  33.52   2.58 
1401.1  31.00  33.20   2.86 
1402.1  31.00  33.20   3.15 
1403.1  31.00  33.20   3.45 
1404.1  31.00  33.20   3.63 
1405.1  31.00  32.87   3.94 
1406.1  31.00  32.87   4.26 
1407.1  31.00  32.87   4.58 
1408.1  31.00  32.87   4.78 
1409.1  31.00  32.55   5.12 
1410.1  31.00  32.55   5.46 
1411.0  31.00  32.55   5.81 
1412.1  31.00  32.55   6.04 
1413.0  31.00  32.55   6.27 
1414.0  31.00  32.23   6.64 
1415.0  31.00  32.23   7.01 
1416.0  31.00  32.23   7.26 
1417.0  31.00  32.23   7.52 
1418.0  31.00  32.23   7.78 
1419.0  31.00  32.23   8.04 
1420.1  31.00  31.91   8.31 
1421.1  31.00  31.91   8.59 
1422.1  31.00  31.91   8.87 
1423.1  31.00  31.91   9.16 
1424.1  31.00  31.59   9.45 
1425.0  31.00  31.91   9.62 
1426.1  31.00  31.59   9.92 
1427.0  31.00  31.59  10.22 
1428.0  31.00  31.59  10.53 
1429.1  31.00  31.59  10.72 
1430.0  31.00  31.26  11.04 
1431.1  31.00  31.26  11.36 
1432.1  31.00  31.26  11.69 
1433.1  31.00  31.26  12.03 
1434.1  31.00  31.26  12.37 
1435.1  31.00  31.26  12.58 
1436.1  31.00  31.26  12.80 
1437.1  31.00  31.26  13.02 
1438.1  31.00  31.26  13.25 
1439.1  31.00  31.26  13.34 
1440.1  31.00  30.94  13.70 
1441.1  31.00  30.94  13.94 
1442.1  31.00  30.94  14.18 
1443.0  31.00  30.94  14.42 
1444.0  31.00  30.94  14.66 
1445.1  31.00  30.94  14.78 
1446.1  31.00  30.94  14.90 
1447.1  31.00  30.94  15.02 
1448.1  31.00  30.94  15.15 
1449.1  31.00  30.94  15.27 
1450.1  31.00  30.94  15.40 
1451.1  31.00  30.94  15.53 
1452.1  31.00  30.62  15.79 
1453.1  31.00  30.62  16.05 
1454.1  31.00  30.62  16.32 
1455.1  31.00  30.62  16.46 
1456.1  31.00  30.62  16.60 
1457.1  31.00  30.62  16.75 
1458.1  31.00  30.62  16.89 
1459.1  31.00  30.62  17.04 
1460.1  31.00  30.62  17.19 
1461.0  31.00  30.62  17.34 
1462.0  31.00  30.62  17.49 
1463.1  31.00  30.62  17.65 
1464.1  31.00  30.62  17.80 
1465.0  31.00  30.62  17.96 
1466.1  31.00  30.62  18.12 
1467.1  31.00  30.62  18.15 
1468.0  31.00  30.62  18.18 
1469.1  31.00  30.30  18.34 
1470.0  31.00  30.62  18.37 
1471.0  31.00  30.62  18.41 
1472.1  31.00  30.62  18.44 
1473.0  31.00  30.62  18.47 
1474.0  31.00  30.62  18.50 
1475.0  31.00  30.62  18.54 
1476.1  31.00  30.62  18.57 
1477.0  31.00  30.62  18.60 
1478.1  31.00  30.62  18.63 
1479.0  31.00  30.62  18.67 
1480.1  31.00  30.62  18.70 
1481.1  31.00  30.62  18.73 
1482.0  31.00  30.62  18.76 
1483.0  31.00  30.62  18.79 
1484.0  31.00  30.62  18.70 
1485.1  31.00  30.62  18.73 
1486.1  31.00  30.62  18.76 
1487.1  31.00  30.62  18.79 
1488.0  31.00  30.62  18.82 
1489.1  31.00  30.62  18.85 
1490.0  31.00  30.62  18.88 
1491.1  31.00  30.62  18.91 
1492.1  31.00  30.62  18.94 
1493.0  31.00  30.62  18.97 
1494.0  31.00  30.62  19.00 
1495.0  31.00  30.62  19.03 
1496.0  31.00  30.62  19.06 
1497.1  31.00  30.62  19.09 
1498.0  31.00  30.62  19.12 
1499.0  31.00  30.62  19.15 
1500.1  31.00  30.62  19.18 
1501.0  31.00  30.62  19.21 
1502.1  31.00  30.62  19.24 
1503.1  31.00  30.62  19.28 
1504.1  31.00  30.62  19.31 
1505.1  31.00  30.94  19.21 
1506.1  31.00  30.62  19.23 
1507.0  31.00  30.62  19.26 
1508.1  31.00  30.94  19.16 
1509.0  31.00  30.94  19.06 
1510.0  31.00  30.62  19.08 
1511.0  31.00  30.94  18.98 
1512.0  31.00  30.62  19.00 
1513.0  31.00  30.62  19.03 
1514.0  31.00  30.62  19.05 
1515.0  31.00  30.94  18.94 
1516.1  31.00  30.94  18.83 
1517.0  31.00  30.94  18.72 
1518.0  31.00  30.94  18.61 
1519.1  31.00  30.94  18.50 
1520.0  31.00  30.94  18.51 
1521.0  31.00  30.94  18.40 
1522.0  31.00  30.94  18.28 
1523.1  31.00  30.94  18.29 
1524.0  31.00  30.94  18.30 
1525.1  31.00  30.94  18.18 
1526.0  31.00  30.94  18.19 
1527.0  31.00  30.94  18.07 
1528.1  31.00  30.94  17.95 
1529.0  31.00  30.94  17.83 
1530.0  31.00  30.94  17.83 
1531.0  31.00  30.94  17.84 
1532.0  31.00  30.94  17.84 
1533.1  31.00  30.94  17.84 
1534.0  31.00  30.94  17.85 
1535.0  31.00  30.94  17.85 
1536.0  31.00  30.94  17.86 
1537.0  31.00  30.94  17.86 
1538.0  31.00  30.94  17.87 
1539.0  31.00  30.94  17.87 
1540.0  31.00  30.94  17.88 
1541.0  31.00  30.94  17.88 
1542.0  31.00  30.94  17.89 
1543.0  31.00  30.94  17.89 
1544.0  31.00  30.94  17.90 
1545.1  31.00  30.94  17.90 
1546.0  31.00  30.94  17.91 
1547.1  31.00  30.94  17.91 
