tm     Tsp    T1     Q1    
 665.0  59.00  60.91  44.89  49.41
 666.0  59.00  60.91  45.21  49.84
 667.0  59.00  60.59  45.54  50.23
 668.0  59.00  60.59  45.87  50.65
 669.0  59.00  60.59  46.21  51.09
 670.0  59.00  60.59  46.56  51.52
 671.0  59.00  60.27  46.91  51.91
 672.0  59.00  60.27  47.28  52.32
 673.0  59.00  60.27  47.64  52.75
 674.0  59.00  60.27  48.02  53.18
 675.0  59.00  59.95  48.53  53.65
 676.0  59.00  59.95  48.92  54.05
 677.0  59.00  59.95  49.32  54.46
 678.0  59.00  59.95  49.72  54.86
 679.0  59.00  59.95  50.00  55.17
 680.0  59.00  59.63  50.42  55.53
 681.0  59.00  59.63  50.84  55.90
 682.0  59.00  59.63  51.14  56.19
 683.0  59.00  59.63  51.44  56.49
 684.0  59.00  59.30  51.88  56.84
 685.0  59.00  59.30  52.33  57.20
 686.0  59.00  59.30  52.65  57.49
 687.0  59.00  59.30  52.98  57.78
 688.0  59.00  59.30  53.31  58.06
 689.0  59.00  58.98  53.78  58.39
 690.0  59.00  58.98  54.13  58.66
 691.0  59.00  58.98  54.48  58.94
 692.0  59.00  58.98  54.83  59.22
 693.0  59.00  58.66  55.32  59.55
 694.0  59.00  58.98  55.69  59.84
 695.0  59.00  58.98  55.93  60.04
 696.0  59.00  58.66  56.31  60.27
 697.0  59.00  58.66  56.69  60.52
 698.0  59.00  58.66  57.08  60.77
 699.0  59.00  58.66  57.34  60.96
 700.0  59.00  58.66  57.60  61.14
 701.0  59.00  58.34  58.00  61.36
 702.0  59.00  58.34  58.41  61.60
 703.0  59.00  58.34  58.82  61.85
 704.0  59.00  58.34  59.10  62.03
 705.0  59.00  58.34  59.39  62.20
 706.0  59.00  58.34  59.68  62.38
 707.0  59.00  58.34  59.97  62.55
 708.0  59.00  58.34  60.14  62.65
 709.0  59.00  58.34  60.44  62.81
 710.0  59.00  58.01  60.87  63.01
 711.0  59.00  58.01  61.18  63.17
 712.0  59.00  58.01  61.49  63.34
 713.0  59.00  58.01  61.80  63.50
 714.0  59.00  58.01  62.12  63.67
 715.0  59.00  58.01  62.44  63.82
 716.0  59.00  58.01  62.63  63.91
 717.0  59.00  58.01  62.83  63.99
 718.0  59.00  58.01  63.03  64.08
 719.0  59.00  58.01  63.23  64.16
 720.0  59.00  58.01  63.43  64.25
 721.0  59.00  58.01  63.63  64.33
 722.0  59.00  58.01  63.83  64.40
 723.0  59.00  58.01  64.04  64.47
 724.0  59.00  57.69  64.38  64.58
 725.0  59.00  57.69  64.59  64.65
 726.0  59.00  57.69  64.80  64.74
 727.0  59.00  58.01  64.89  64.78
 728.0  59.00  57.69  65.10  64.84
 729.0  59.00  57.69  65.32  64.91
 730.0  59.00  58.01  65.41  64.95
 731.0  59.00  57.69  65.62  65.01
 732.0  59.00  57.69  65.84  65.08
 733.0  59.00  58.01  65.93  65.12
 734.0  59.00  57.69  66.16  65.17
 735.0  59.00  57.69  66.38  65.24
 736.0  59.00  57.69  66.60  65.31
 737.0  59.00  57.69  66.83  65.38
 738.0  59.00  58.01  66.93  65.40
 739.0  59.00  58.01  66.90  65.34
 740.0  59.00  57.69  66.99  65.31
 741.0  59.00  58.01  66.96  65.26
 742.0  59.00  58.01  67.05  65.25
 743.0  59.00  58.01  67.02  65.17
 744.0  59.00  57.69  67.11  65.15
 745.0  59.00  58.01  67.20  65.15
 746.0  59.00  58.01  67.16  65.08
 747.0  59.00  58.01  67.12  65.01
 748.0  59.00  58.01  67.21  64.99
 749.0  59.00  58.01  67.17  64.91
 750.0  59.00  58.01  67.13  64.83
 751.0  59.00  58.01  67.08  64.76
 752.0  59.00  58.01  67.04  64.69
 753.0  59.00  58.01  67.12  64.69
 754.0  59.00  58.01  67.20  64.68
 755.0  59.00  58.01  67.15  64.61
 756.0  59.00  58.01  67.23  64.61
 757.0  59.00  58.01  67.31  64.60
 758.0  59.00  58.01  67.39  64.60
 759.0  59.00  58.01  67.34  64.54
 760.0  59.00  58.01  67.42  64.54
 761.0  59.00  58.01  67.50  64.54
 762.0  59.00  58.01  67.58  64.54
 763.0  59.00  58.01  67.66  64.54
 764.0  59.00  58.01  67.74  64.54
 765.0  59.00  58.34  67.69  64.49
 766.0  59.00  58.34  67.63  64.42
 767.0  59.00  58.34  67.58  64.33
 768.0  59.00  58.34  67.52  64.25
 769.0  59.00  58.01  67.59  64.21
 770.0  59.00  58.34  67.53  64.14
 771.0  59.00  58.34  67.47  64.07
 772.0  59.00  58.34  67.41  63.99
 773.0  59.00  58.34  67.35  63.90
 774.0  59.00  58.34  67.28  63.82
 775.0  59.00  58.34  67.22  63.73
 776.0  59.00  58.34  67.15  63.65
 777.0  59.00  58.34  67.08  63.57
 778.0  59.00  58.34  67.00  63.50
 779.0  59.00  58.34  66.93  63.43
 780.0  59.00  58.34  66.98  63.43
 781.0  59.00  58.34  67.04  63.43
 782.0  59.00  58.34  67.09  63.42
 783.0  59.00  58.34  67.15  63.41
 784.0  59.00  58.34  67.07  63.35
 785.0  59.00  58.66  67.00  63.30
 786.0  59.00  58.66  66.92  63.23
 787.0  59.00  58.66  66.84  63.15
 788.0  59.00  58.66  66.75  63.06
 789.0  59.00  58.66  66.67  62.97
 790.0  59.00  58.66  66.58  62.88
 791.0  59.00  58.66  66.49  62.79
 792.0  59.00  58.66  66.40  62.70
 793.0  59.00  58.66  66.31  62.61
 794.0  59.00  58.66  66.22  62.53
 795.0  59.00  58.66  66.13  62.44
 796.0  59.00  58.66  66.03  62.36
 797.0  59.00  58.66  65.93  62.28
 798.0  59.00  58.66  65.83  62.20
 799.0  59.00  58.66  65.73  62.13
 800.0  59.00  58.66  65.76  62.13
 801.0  59.00  58.98  65.65  62.09
 802.0  59.00  58.66  65.68  62.06
 803.0  59.00  58.98  65.57  62.00
 804.0  59.00  58.66  65.60  61.97
 805.0  59.00  58.66  65.62  61.96
 806.0  59.00  58.66  65.65  61.95
 807.0  59.00  58.98  65.54  61.90
 808.0  59.00  58.98  65.43  61.83
 809.0  59.00  58.98  65.32  61.75
 810.0  59.00  58.98  65.21  61.66
 811.0  59.00  58.98  65.09  61.57
 812.0  59.00  58.98  64.98  61.48
 813.0  59.00  58.98  64.86  61.39
 814.0  59.00  58.98  64.74  61.31
 815.0  59.00  58.98  64.62  61.23
 816.0  59.00  58.98  64.63  61.22
 817.0  59.00  58.98  64.51  61.13
 818.0  59.00  58.98  64.52  61.12
 819.0  59.00  58.98  64.39  61.03
 820.0  59.00  58.98  64.27  60.96
 821.0  59.00  58.98  64.14  60.89
 822.0  59.00  58.98  64.14  60.89
 823.0  59.00  58.98  64.14  60.89
 824.0  59.00  58.98  64.14  60.89
 825.0  59.00  58.98  64.14  60.89
 826.0  59.00  58.98  64.15  60.89
 827.0  59.00  58.98  64.15  60.89
 828.0  59.00  58.98  64.15  60.89
 829.0  59.00  58.98  64.15  60.89
 830.0  59.00  58.98  64.15  60.89
 831.0  59.00  58.98  64.15  60.89
 832.0  59.00  58.98  64.16  60.89
 833.0  59.00  58.98  64.16  60.89
 834.0  59.00  58.98  64.16  60.89
 835.0  59.00  58.98  64.16  60.89
 836.0  59.00  58.98  64.16  60.89
 837.0  59.00  58.98  64.16  60.89
 838.0  59.00  59.30  64.03  60.84
 839.0  59.00  58.98  64.03  60.81
 840.0  59.00  58.98  64.03  60.80
 841.0  59.00  58.98  64.03  60.79
 842.0  59.00  58.98  64.03  60.79
 843.0  59.00  58.98  64.03  60.79
 844.0  59.00  58.98  64.03  60.79
 845.0  59.00  58.98  64.03  60.79
 846.0  59.00  58.98  64.03  60.79
 847.0  59.00  59.30  63.90  60.74
 848.0  59.00  58.98  63.90  60.72
 849.0  59.00  58.98  63.90  60.71
 850.0  59.00  59.30  63.77  60.66
 851.0  59.00  58.98  63.76  60.64
 852.0  59.00  59.30  63.63  60.59
 853.0  59.00  58.98  63.75  60.63
 854.0  59.00  58.98  63.75  60.61
 855.0  59.00  58.98  63.75  60.61
 856.0  59.00  59.30  63.61  60.56
 857.0  59.00  59.30  63.48  60.49
 858.0  59.00  59.30  63.34  60.40
 859.0  59.00  59.30  63.20  60.32
 860.0  59.00  58.98  63.19  60.28
 861.0  59.00  59.30  63.05  60.22
 862.0  59.00  59.30  63.03  60.22
 863.0  59.00  58.98  63.02  60.18
 864.0  59.00  58.98  63.01  60.18
 865.0  59.00  58.98  63.13  60.25
 866.0  59.00  58.98  63.12  60.26
 867.0  59.00  58.98  63.24  60.33
 868.0  59.00  58.98  63.23  60.34
 869.0  59.00  58.98  63.22  60.36
 870.0  59.00  59.30  63.08  60.33
 871.0  59.00  59.30  63.07  60.35
 872.0  59.00  58.98  63.19  60.40
 873.0  59.00  58.98  63.31  60.47
 874.0  59.00  58.98  63.44  60.54
 875.0  59.00  58.98  63.43  60.55
 876.0  59.00  58.98  63.56  60.63
 877.0  33.00  59.30  53.01  50.07
 878.0  33.00  58.98  42.33  35.87
 879.0  33.00  58.98  31.51  21.61
 880.0  33.00  58.98  20.55   9.56
 881.0  33.00  58.98   9.46   0.99
 882.0  33.00  58.98   0.00   0.00
 883.0  33.00  58.98   0.00   0.00
 884.0  33.00  58.98   0.00   0.00
 885.0  33.00  58.98   0.00   0.00
 886.0  33.00  58.98   0.00   0.14
 887.0  33.00  58.66   0.00   0.59
 888.0  33.00  58.66   0.00   0.35
 889.0  33.00  58.66   0.00   0.00
 890.0  33.00  58.34   0.00   0.00
 891.0  33.00  58.34   0.00   0.00
 892.0  33.00  58.34   0.00   0.00
 893.0  33.00  58.01   0.00   0.00
 894.0  33.00  58.01   0.00   0.00
 895.0  33.00  57.69   0.00   0.00
 896.0  33.00  57.69   0.00   0.00
 897.0  33.00  57.37   0.00   0.00
 898.0  33.00  57.37   0.00   0.00
 899.0  33.00  57.05   0.00   0.00
 900.0  33.00  57.05   0.00   0.00
 901.0  33.00  56.72   0.00   0.00
 902.0  33.00  56.72   0.00   0.00
 903.0  33.00  56.40   0.00   0.00
 904.0  33.00  56.40   0.00   0.00
 905.0  33.00  56.08   0.00   0.00
 906.0  33.00  56.08   0.00   0.00
 907.0  33.00  55.76   0.00   0.00
 908.0  33.00  55.44   0.00   0.00
 909.0  33.00  55.44   0.00   0.00
 910.0  33.00  55.11   0.00   0.00
 911.0  33.00  55.11   0.00   0.00
 912.0  33.00  54.79   0.00   0.00
 913.0  33.00  54.47   0.00   0.00
 914.0  33.00  54.47   0.00   0.00
 915.0  33.00  54.15   0.00   0.00
 916.0  33.00  53.82   0.00   0.00
 917.0  33.00  53.82   0.00   0.00
 918.0  33.00  53.50   0.00   0.00
 919.0  33.00  53.50   0.00   0.00
 920.0  33.00  53.18   0.00   0.00
 921.0  33.00  52.86   0.00   0.00
 922.0  33.00  52.86   0.00   0.00
 923.0  33.00  52.53   0.00   0.00
 924.0  33.00  52.53   0.00   0.00
 925.0  33.00  52.21   0.00   0.00
 926.0  33.00  51.89   0.00   0.00
 927.0  33.00  51.89   0.00   0.00
 928.0  33.00  51.57   0.00   0.00
 929.0  33.00  51.57   0.00   0.00
 930.0  33.00  51.25   0.00   0.00
 931.0  33.00  50.92   0.00   0.00
 932.0  33.00  50.92   0.00   0.00
 933.0  33.00  50.92   0.00   0.00
 934.0  33.00  50.60   0.00   0.00
 935.0  33.00  50.28   0.00   0.00
 936.0  33.00  50.28   0.00   0.00
 937.0  33.00  49.96   0.00   0.00
 938.0  33.00  49.63   0.00   0.00
 939.0  33.00  49.63   0.00   0.00
 940.0  33.00  49.63   0.00   0.00
 941.0  33.00  49.31   0.00   0.00
 942.0  33.00  48.99   0.00   0.00
 943.0  33.00  48.99   0.00   0.00
 944.0  33.00  48.67   0.00   0.00
 945.0  33.00  48.67   0.00   0.00
 946.0  33.00  48.34   0.00   0.00
 947.0  33.00  48.34   0.00   0.00
 948.0  33.00  48.02   0.00   0.00
 949.0  33.00  48.02   0.00   0.00
 950.0  33.00  47.70   0.00   0.00
 951.0  33.00  47.70   0.00   0.00
 952.0  33.00  47.38   0.00   0.00
 953.0  33.00  47.38   0.00   0.00
 954.0  33.00  47.06   0.00   0.00
 955.0  33.00  47.06   0.00   0.00
 956.0  33.00  46.73   0.00   0.00
 957.0  33.00  46.73   0.00   0.00
 958.0  33.00  46.41   0.00   0.00
 959.0  33.00  46.41   0.00   0.00
 960.0  33.00  46.09   0.00   0.00
 961.0  33.00  46.09   0.00   0.00
 962.0  33.00  45.77   0.00   0.00
 963.0  33.00  45.77   0.00   0.00
 964.0  33.00  45.44   0.00   0.00
 965.0  33.00  45.44   0.00   0.00
 966.0  33.00  45.44   0.00   0.00
 967.0  33.00  45.12   0.00   0.00
 968.0  33.00  44.80   0.00   0.00
 969.0  33.00  44.80   0.00   0.00
 970.0  33.00  44.80   0.00   0.00
 971.0  33.00  44.48   0.00   0.00
 972.0  33.00  44.48   0.00   0.00
 973.0  33.00  44.48   0.00   0.00
 974.0  33.00  44.16   0.00   0.00
 975.0  33.00  44.16   0.00   0.00
 976.0  33.00  43.83   0.00   0.00
 977.0  33.00  43.83   0.00   0.00
 978.0  33.00  43.83   0.00   0.00
 979.0  33.00  43.51   0.00   0.00
 980.0  33.00  43.19   0.00   0.00
 981.0  33.00  43.19   0.00   0.00
 982.0  33.00  42.87   0.00   0.00
 983.0  33.00  42.87   0.00   0.00
 984.0  33.00  42.87   0.00   0.00
 985.0  33.00  42.54   0.00   0.00
 986.0  33.00  42.54   0.00   0.00
 987.0  33.00  42.54   0.00   0.00
 988.0  33.00  42.22   0.00   0.00
 989.0  33.00  42.22   0.44   0.00
 990.0  33.00  41.90   0.55   0.00
 991.0  33.00  41.90   0.54   0.03
 992.0  33.00  41.90   0.54   0.04
 993.0  33.00  41.90   0.55   0.03
 994.0  33.00  41.58   0.57   0.05
 995.0  33.00  41.58   0.47   0.07
 996.0  33.00  41.25   0.51   0.14
 997.0  33.00  41.25   0.42   0.20
 998.0  33.00  41.25   0.35   0.24
 999.0  33.00  40.93   0.42   0.31
1000.0  33.00  40.93   0.37   0.37
1001.0  33.00  40.61   0.45   0.47
1002.0  33.00  40.61   0.55   0.55
1003.0  33.00  40.61   0.52   0.61
1004.0  33.00  40.61   0.51   0.64
1005.0  33.00  40.29   0.50   0.70
1006.0  33.00  40.29   0.50   0.76
1007.0  33.00  39.97   0.64   0.86
1008.0  33.00  39.97   0.79   0.96
1009.0  33.00  39.97   0.82   1.04
1010.0  33.00  39.97   0.86   1.10
1011.0  33.00  39.64   0.91   1.18
1012.0  33.00  39.64   0.97   1.27
1013.0  33.00  39.32   1.16   1.40
1014.0  33.00  39.32   1.24   1.52
1015.0  33.00  39.32   1.32   1.63
1016.0  33.00  39.32   1.28   1.71
1017.0  33.00  39.00   1.38   1.82
1018.0  33.00  39.00   1.49   1.94
1019.0  33.00  39.00   1.61   2.04
1020.0  33.00  38.68   1.73   2.17
1021.0  33.00  38.68   1.87   2.31
1022.0  33.00  38.68   1.88   2.43
1023.0  33.00  38.35   2.03   2.58
1024.0  33.00  38.35   2.19   2.74
1025.0  33.00  38.35   2.35   2.88
1026.0  33.00  38.35   2.40   2.99
1027.0  33.00  38.03   2.58   3.14
1028.0  33.00  38.03   2.64   3.28
1029.0  33.00  38.03   2.71   3.42
1030.0  33.00  37.71   2.91   3.59
1031.0  33.00  37.71   3.12   3.78
1032.0  33.00  37.71   3.21   3.93
1033.0  33.00  37.71   3.31   4.08
1034.0  33.00  37.71   3.42   4.20
1035.0  33.00  37.39   3.53   4.35
1036.0  33.00  37.39   3.65   4.51
1037.0  33.00  37.39   3.77   4.67
1038.0  33.00  37.06   3.90   4.85
1039.0  33.00  37.06   4.04   5.04
1040.0  33.00  37.06   4.19   5.23
1041.0  33.00  37.06   4.34   5.40
1042.0  33.00  37.06   4.37   5.53
1043.0  33.00  36.74   4.53   5.70
1044.0  33.00  36.74   4.71   5.89
1045.0  33.00  36.74   4.75   6.05
1046.0  33.00  36.42   4.94   6.25
1047.0  33.00  36.42   5.13   6.47
1048.0  33.00  36.42   5.32   6.68
1049.0  33.00  36.42   5.53   6.88
1050.0  33.00  36.10   5.74   7.09
1051.0  33.00  36.10   5.96   7.31
1052.0  33.00  36.10   6.18   7.53
1053.0  33.00  36.10   6.28   7.71
1054.0  33.00  36.10   6.39   7.87
1055.0  33.00  36.10   6.50   8.03
1056.0  33.00  36.10   6.62   8.18
1057.0  33.00  35.78   6.87   8.38
1058.0  33.00  35.78   7.00   8.56
1059.0  33.00  35.78   7.13   8.74
1060.0  33.00  35.78   7.27   8.92
1061.0  33.00  35.78   7.29   9.05
1062.0  33.00  35.45   7.43   9.22
1063.0  33.00  35.45   7.59   9.42
1064.0  33.00  35.45   7.74   9.61
1065.0  33.00  35.45   7.78   9.75
1066.0  33.00  35.45   7.81   9.89
1067.0  33.00  35.13   7.98  10.08
1068.0  33.00  35.13   8.16  10.28
1069.0  33.00  35.13   8.34  10.49
1070.0  33.00  35.13   8.52  10.69
1071.0  33.00  35.13   8.71  10.89
1072.0  33.00  35.13   8.78  11.03
1073.0  33.00  35.13   8.85  11.16
1074.0  33.00  34.81   9.05  11.35
1075.0  33.00  34.81   9.26  11.55
1076.0  33.00  34.81   9.47  11.76
1077.0  33.00  34.81   9.56  11.92
1078.0  33.00  34.81   9.65  12.07
1079.0  33.00  34.81   9.74  12.21
1080.0  33.00  34.81   9.84  12.35
1081.0  33.00  34.81   9.94  12.48
1082.0  33.00  34.49  10.05  12.61
1083.0  33.00  34.49  10.15  12.76
1084.0  33.00  34.49  10.27  12.92
1085.0  33.00  34.49  10.38  13.08
1086.0  33.00  34.49  10.50  13.24
1087.0  33.00  34.49  10.62  13.38
1088.0  33.00  34.49  10.75  13.52
1089.0  33.00  34.49  10.74  13.60
1090.0  33.00  34.49  10.74  13.68
1091.0  33.00  34.49  10.74  13.76
1092.0  33.00  34.16  10.88  13.89
1093.0  33.00  34.16  11.02  14.04
1094.0  33.00  34.16  11.16  14.21
1095.0  33.00  34.16  11.30  14.36
1096.0  33.00  34.16  11.45  14.51
1097.0  33.00  34.16  11.47  14.60
1098.0  33.00  34.16  11.49  14.68
1099.0  33.00  34.16  11.51  14.77
1100.0  33.00  34.16  11.54  14.85
1101.0  33.00  34.16  11.57  14.93
1102.0  33.00  33.84  11.73  15.07
1103.0  33.00  34.16  11.76  15.17
1104.0  33.00  33.84  11.92  15.31
1105.0  33.00  33.84  12.09  15.46
1106.0  33.00  34.16  12.13  15.56
1107.0  33.00  33.84  12.18  15.63
1108.0  33.00  33.84  12.22  15.71
1109.0  33.00  33.84  12.27  15.79
1110.0  33.00  33.84  12.31  15.88
1111.0  33.00  33.84  12.36  15.97
1112.0  33.00  33.84  12.41  16.06
1113.0  33.00  33.84  12.47  16.14
1114.0  33.00  33.84  12.52  16.22
1115.0  33.00  33.84  12.58  16.30
1116.0  33.00  33.84  12.64  16.37
1117.0  33.00  33.84  12.57  16.38
1118.0  33.00  33.84  12.63  16.45
1119.0  33.00  33.52  12.69  16.51
1120.0  33.00  33.52  12.75  16.60
1121.0  33.00  33.52  12.95  16.76
1122.0  33.00  33.52  13.01  16.85
1123.0  33.00  33.52  13.09  16.95
1124.0  33.00  33.52  13.16  17.04
1125.0  33.00  33.52  13.23  17.13
1126.0  33.00  33.84  13.18  17.17
1127.0  33.00  33.52  13.25  17.23
1128.0  33.00  33.52  13.33  17.31
1129.0  33.00  33.52  13.41  17.40
1130.0  33.00  33.52  13.49  17.48
1131.0  33.00  33.52  13.57  17.57
1132.0  33.00  33.52  13.65  17.64
1133.0  33.00  33.52  13.74  17.71
1134.0  33.00  33.52  13.70  17.71
1135.0  33.00  33.52  13.65  17.71
1136.0  33.00  33.52  13.61  17.71
1137.0  33.00  33.52  13.57  17.72
1138.0  33.00  33.52  13.52  17.72
1139.0  33.00  33.52  13.48  17.73
1140.0  33.00  33.52  13.44  17.73
1141.0  33.00  33.52  13.52  17.80
1142.0  33.00  33.52  13.48  17.80
1143.0  33.00  33.52  13.44  17.80
1144.0  33.00  33.52  13.40  17.80
1145.0  33.00  33.52  13.36  17.80
1146.0  33.00  33.52  13.32  17.80
1147.0  33.00  33.52  13.27  17.80
1148.0  33.00  33.52  13.23  17.80
1149.0  33.00  33.52  13.19  17.80
1150.0  33.00  33.52  13.15  17.80
1151.0  33.00  33.52  13.11  17.80
1152.0  33.00  33.52  13.07  17.80
1153.0  33.00  33.20  13.16  17.86
1154.0  33.00  33.52  13.12  17.88
1155.0  33.00  33.52  13.08  17.90
1156.0  33.00  33.52  13.04  17.90
1157.0  33.00  33.52  13.00  17.90
1158.0  33.00  33.52  12.96  17.90
1159.0  33.00  33.52  12.92  17.90
1160.0  33.00  33.20  13.01  17.95
1161.0  33.00  33.52  12.97  17.98
1162.0  33.00  33.20  13.06  18.04
1163.0  33.00  33.52  13.03  18.07
1164.0  33.00  33.20  13.12  18.13
1165.0  33.00  33.52  13.09  18.16
1166.0  33.00  33.52  13.05  18.16
1167.0  33.00  33.52  13.02  18.16
1168.0  33.00  33.20  12.98  18.14
1169.0  33.00  33.20  13.08  18.22
1170.0  33.00  33.52  13.04  18.26
1171.0  33.00  33.20  13.14  18.32
1172.0  33.00  33.20  13.24  18.40
1173.0  33.00  33.20  13.34  18.48
1174.0  33.00  33.52  13.31  18.51
1175.0  33.00  33.20  13.29  18.49
1176.0  33.00  33.20  13.39  18.57
1177.0  33.00  33.20  13.36  18.58
1178.0  33.00  33.20  13.47  18.66
1179.0  33.00  33.20  13.44  18.68
1180.0  33.00  33.20  13.55  18.77
1181.0  33.00  33.20  13.66  18.85
1182.0  33.00  33.20  13.77  18.93
1183.0  33.00  33.20  13.75  18.93
1184.0  33.00  33.20  13.73  18.94
1185.0  33.00  33.20  13.84  19.02
1186.0  33.00  33.20  13.82  19.02
1187.0  33.00  33.20  13.81  19.03
1188.0  33.00  33.20  13.79  19.04
1189.0  33.00  33.20  13.90  19.11
1190.0  33.00  33.20  13.89  19.11
1191.0  33.00  33.20  13.87  19.11
1192.0  33.00  33.20  13.85  19.11
1193.0  33.00  33.20  13.84  19.11
1194.0  33.00  33.20  13.82  19.11
1195.0  33.00  33.20  13.81  19.11
1196.0  33.00  33.20  13.79  19.11
1197.0  33.00  33.20  13.78  19.11
1198.0  33.00  33.20  13.76  19.11
1199.0  33.00  33.20  13.74  19.11
1200.0  33.00  33.20  13.73  19.11
1201.0  33.00  33.20  13.71  19.11
1202.0  33.00  33.20  13.70  19.11
1203.0  33.00  33.20  13.68  19.11
1204.0  33.00  33.20  13.67  19.11
1205.0  33.00  33.20  13.65  19.11
1206.0  33.00  33.20  13.63  19.11
1207.0  33.00  33.20  13.62  19.11
1208.0  33.00  33.20  13.60  19.11
1209.0  33.00  33.20  13.59  19.11
1210.0  33.00  33.20  13.57  19.11
1211.0  33.00  33.20  13.56  19.11
1212.0  33.00  33.20  13.54  19.11
1213.0  33.00  33.20  13.52  19.11
1214.0  33.00  33.20  13.51  19.11
1215.0  33.00  33.20  13.49  19.11
1216.0  33.00  33.20  13.48  19.11
1217.0  33.00  33.20  13.46  19.11
1218.0  33.00  33.20  13.45  19.11
1221.0  33.00  33.20  13.43  19.11
1222.0  33.00  33.20  13.41  19.11
1223.0  33.00  33.20  13.40  19.11
1224.0  33.00  33.20  13.38  19.11
1225.0  33.00  33.20  13.37  19.11
1226.0  33.00  33.20  13.35  19.11
1227.0  33.00  33.20  13.33  19.11
1228.0  33.00  33.20  13.32  19.11
1229.0  33.00  33.20  13.30  19.11
1230.0  33.00  33.20  13.29  19.11
1231.0  33.00  33.20  13.27  19.11
1232.0  33.00  33.20  13.26  19.11
1233.0  33.00  33.20  13.24  19.11
1234.0  33.00  33.20  13.22  19.11
1235.0  33.00  33.20  13.21  19.11
1236.0  33.00  33.20  13.19  19.11
1237.0  33.00  33.20  13.18  19.11
1238.0  33.00  33.20  13.16  19.11
1239.0  33.00  33.20  13.15  19.11
1240.0  33.00  33.20  13.13  19.11
1241.0  33.00  33.20  13.11  19.11
1242.0  33.00  33.20  13.10  19.11
1243.0  33.00  33.20  13.08  19.11
1244.0  37.00  33.20  14.69  21.02
1245.0  37.00  33.20  16.32  23.57
1246.0  37.00  33.20  17.96  26.09
1247.0  37.00  33.20  19.63  28.31
1248.0  37.00  33.20  21.32  30.23
1249.0  37.00  33.20  23.04  31.93
1250.0  37.00  33.20  24.77  33.51
1251.0  37.00  33.20  26.52  35.03
1252.0  37.00  33.20  28.30  36.52
1253.0  37.00  33.20  30.10  37.96
1254.0  37.00  33.20  31.92  39.36
1255.0  37.00  33.20  33.76  40.67
1256.0  37.00  33.20  35.62  41.88
1257.0  37.00  33.20  37.50  42.97
1258.0  37.00  33.20  39.41  43.94
1259.0  37.00  33.20  39.71  43.94
1260.0  37.00  33.20  40.02  43.94
1261.0  37.00  33.20  40.32  43.94
1262.0  37.00  33.52  40.49  43.89
1263.0  37.00  33.52  40.66  43.81
1264.0  37.00  33.52  40.84  43.73
1265.0  37.00  33.52  41.00  43.64
1266.0  37.00  33.52  41.17  43.54
1267.0  37.00  33.52  41.34  43.44
1268.0  37.00  33.84  41.37  43.30
1269.0  37.00  33.84  41.40  43.12
1270.0  37.00  33.84  41.42  42.93
1271.0  37.00  33.84  41.45  42.73
1272.0  37.00  33.84  41.46  42.53
1273.0  37.00  34.16  41.35  42.28
1274.0  37.00  34.16  41.23  42.01
1275.0  37.00  34.16  41.10  41.72
1276.0  37.00  34.49  40.84  41.39
1277.0  37.00  34.49  40.70  41.11
1278.0  37.00  34.49  40.56  40.81
1279.0  37.00  34.49  40.41  40.51
1280.0  37.00  34.81  40.13  40.16
1281.0  37.00  34.81  39.84  39.78
1282.0  37.00  34.81  39.54  39.38
1283.0  37.00  34.81  39.37  39.07
1284.0  37.00  34.81  39.19  38.75
1285.0  37.00  35.13  38.88  38.39
1286.0  37.00  35.13  38.55  37.99
1287.0  37.00  35.13  38.23  37.60
1288.0  37.00  35.13  38.02  37.28
1289.0  37.00  35.45  37.68  36.92
1290.0  37.00  35.45  37.33  36.54
1291.0  37.00  35.45  37.11  36.23
1292.0  37.00  35.45  36.88  35.91
1293.0  37.00  35.45  36.65  35.60
1294.0  37.00  35.78  36.28  35.24
1295.0  37.00  35.78  36.03  34.94
1296.0  37.00  35.78  35.78  34.62
1297.0  37.00  36.10  35.39  34.25
1298.0  37.00  36.10  35.00  33.85
1299.0  37.00  36.10  34.60  33.45
1300.0  37.00  36.10  34.32  33.13
1301.0  37.00  36.42  33.91  32.75
1302.0  37.00  36.42  33.49  32.35
1303.0  37.00  36.42  33.07  31.94
1304.0  37.00  36.42  32.76  31.61
1305.0  37.00  36.42  32.46  31.28
1306.0  37.00  36.74  32.01  30.90
1307.0  37.00  36.74  31.56  30.50
1308.0  37.00  36.74  31.10  30.09
1309.0  37.00  37.06  30.64  29.71
1310.0  37.00  36.74  30.30  29.37
1311.0  37.00  37.06  29.82  28.99
1312.0  37.00  37.06  29.47  28.68
1313.0  37.00  37.06  29.11  28.37
1314.0  37.00  37.06  28.75  28.05
1315.0  37.00  37.06  28.38  27.74
1316.0  37.00  37.39  28.01  27.47
1317.0  37.00  37.39  27.63  27.17
1318.0  37.00  37.39  27.25  26.86
1319.0  37.00  37.39  26.86  26.55
1320.0  37.00  37.39  26.47  26.25
1321.0  37.00  37.71  26.07  25.98
1322.0  37.00  37.71  25.66  25.69
1323.0  37.00  37.71  25.25  25.39
1324.0  37.00  37.71  24.97  25.17
1325.0  37.00  37.71  24.55  24.87
1326.0  37.00  37.71  24.26  24.66
1327.0  37.00  37.71  23.97  24.44
1328.0  37.00  37.71  23.67  24.24
1329.0  37.00  37.71  23.36  24.03
1330.0  37.00  37.71  23.06  23.84
1331.0  37.00  38.03  22.75  23.68
