tm     Tsp    T1     Q1    
 774.1  70.00  69.94  82.65 
 775.0  70.00  69.94  82.65 
 776.0  70.00  70.26  82.53 
 777.1  70.00  69.94  82.53 
 778.0  70.00  69.94  82.53 
 779.0  70.00  69.94  82.54 
 780.0  70.00  69.94  82.54 
 781.0  70.00  69.94  82.54 
 782.1  70.00  69.94  82.55 
 783.0  70.00  70.26  82.42 
 784.1  70.00  69.94  82.42 
 785.0  70.00  69.94  82.42 
 786.1  70.00  69.94  82.42 
 787.0  70.00  69.94  82.42 
 788.0  70.00  70.26  82.30 
 789.0  70.00  69.94  82.30 
 790.0  70.00  69.94  82.29 
 791.1  70.00  70.26  82.29 
 792.0  70.00  70.26  82.16 
 793.0  70.00  70.26  82.03 
 794.0  70.00  70.26  81.90 
 795.0  70.00  69.94  81.89 
 796.0  70.00  69.94  81.89 
 797.0  70.00  69.94  81.88 
 798.1  70.00  69.94  82.01 
 799.1  70.00  69.94  82.00 
 800.0  70.00  69.94  82.00 
 801.0  70.00  69.94  81.99 
 802.0  70.00  70.26  81.86 
 803.0  70.00  69.94  81.99 
 804.0  70.00  69.94  81.98 
 805.1  70.00  70.26  81.85 
 806.0  70.00  69.94  81.97 
 807.1  70.00  69.94  82.10 
 808.1  70.00  70.26  82.10 
 809.0  70.00  69.94  82.23 
 810.1  70.00  70.26  82.09 
 811.0  70.00  70.26  81.96 
 812.1  70.00  70.26  81.83 
 813.0  70.00  70.26  81.69 
 814.1  70.00  69.94  81.68 
 815.0  70.00  70.26  81.55 
 816.1  70.00  69.94  81.54 
 817.0  70.00  69.94  81.66 
 818.0  70.00  69.94  81.65 
 819.1  70.00  70.26  81.51 
 820.0  70.00  70.26  81.51 
 821.1  70.00  70.26  81.37 
 822.0  70.00  69.94  81.36 
 823.1  70.00  69.94  81.48 
 824.0  70.00  69.94  81.47 
 825.1  70.00  69.94  81.59 
 826.1  70.00  69.94  81.71 
 827.0  70.00  70.26  81.71 
 828.0  70.00  69.94  81.83 
 829.0  70.00  69.94  81.83 
 830.0  70.00  69.94  81.96 
 831.0  70.00  69.94  81.95 
 832.0  70.00  70.26  81.82 
 833.1  70.00  69.94  81.82 
 834.1  70.00  70.26  81.81 
 835.0  70.00  69.94  81.94 
 836.0  70.00  69.94  82.07 
 837.1  70.00  69.94  82.07 
 838.1  70.00  69.94  82.07 
 839.0  70.00  69.94  82.07 
 840.1  70.00  70.26  81.94 
 841.0  70.00  69.94  81.93 
 842.0  70.00  69.94  82.06 
 843.0  70.00  69.94  82.06 
 844.0  70.00  70.26  81.93 
 845.0  70.00  69.94  81.93 
 846.1  70.00  69.94  81.93 
 847.1  70.00  69.94  82.06 
 848.0  70.00  69.94  82.06 
 849.0  70.00  69.94  82.19 
 850.0  70.00  69.94  82.19 
 851.0  70.00  69.94  82.19 
 852.0  70.00  69.94  82.19 
 853.0  70.00  70.26  82.06 
 854.0  70.00  69.94  82.06 
 855.0  70.00  69.94  82.19 
 856.0  70.00  69.94  82.19 
 857.1  70.00  69.94  82.19 
 858.0  70.00  70.26  82.07 
 859.0  70.00  69.94  82.20 
 860.0  70.00  69.94  82.20 
 861.0  70.00  70.26  82.07 
 862.1  70.00  69.94  82.07 
 863.0  70.00  69.94  82.07 
 864.0  70.00  69.94  82.07 
 865.0  70.00  69.94  82.07 
 866.0  70.00  69.94  82.07 
 867.0  70.00  69.94  82.07 
 868.0  70.00  69.94  82.20 
 869.0  70.00  69.94  82.20 
 870.0  70.00  69.94  82.20 
 871.1  70.00  69.94  82.20 
 872.0  70.00  69.94  82.20 
 873.1  70.00  69.94  82.33 
 874.1  70.00  69.94  82.34 
 875.0  70.00  70.26  82.21 
 876.0  70.00  70.26  82.21 
 877.0  70.00  69.94  82.21 
 878.1  70.00  69.94  82.21 
 879.0  70.00  69.94  82.22 
 880.0  70.00  69.94  82.22 
 881.0  70.00  69.94  82.22 
 882.0  70.00  69.94  82.22 
 883.1  70.00  69.94  82.22 
 884.0  70.00  69.94  82.22 
 885.1  70.00  69.94  82.22 
 886.1  70.00  69.94  82.23 
 887.0  70.00  69.94  82.23 
 888.0  70.00  70.26  82.10 
 889.1  70.00  69.94  82.10 
 890.0  70.00  69.94  82.23 
 891.1  70.00  69.94  82.36 
 892.1  70.00  69.94  82.36 
 893.0  70.00  69.94  82.37 
 894.1  70.00  69.94  82.37 
 895.0  70.00  69.94  82.37 
 896.0  70.00  70.26  82.25 
 897.1  70.00  70.26  82.12 
 898.0  70.00  69.94  82.12 
 899.1  70.00  70.26  81.99 
 900.1  70.00  69.94  81.98 
 901.1  70.00  69.94  81.98 
 902.0  70.00  69.94  81.98 
 903.1  70.00  69.94  82.11 
 904.1  70.00  70.26  81.98 
 905.1  70.00  69.94  81.97 
 906.1  70.00  70.26  81.84 
 907.0  70.00  69.94  81.84 
 908.0  70.00  69.94  81.83 
 909.0  70.00  69.94  81.83 
 910.0  70.00  69.94  81.83 
 911.0  70.00  69.94  81.95 
 912.0  70.00  69.94  82.08 
 913.0  70.00  69.94  82.08 
 914.0  70.00  69.94  82.21 
 915.0  70.00  69.94  82.21 
 916.1  70.00  70.26  82.09 
 917.0  70.00  69.94  82.09 
 918.1  70.00  69.94  82.08 
 919.1  70.00  69.94  82.22 
 920.1  70.00  69.94  82.22 
 921.1  70.00  69.94  82.35 
 922.1  70.00  69.94  82.35 
 923.0  70.00  69.94  82.35 
 924.0  70.00  69.94  82.36 
 925.0  70.00  69.94  82.36 
 926.1  70.00  69.94  82.36 
 927.0  70.00  69.94  82.37 
 928.0  70.00  69.94  82.37 
 929.0  70.00  69.94  82.37 
 930.0  70.00  69.94  82.38 
 931.1  70.00  69.94  82.51 
 932.0  70.00  69.94  82.52 
 933.1  70.00  70.26  82.39 
 934.0  70.00  70.26  82.26 
 935.0  70.00  69.94  82.26 
 936.0  70.00  69.94  82.27 
 937.0  70.00  69.94  82.27 
 938.1  70.00  70.26  82.14 
 939.1  70.00  69.94  82.14 
 940.0  70.00  69.94  82.14 
 941.0  34.00  70.26  67.41 
 942.1  34.00  69.94  52.63 
 943.1  34.00  69.94  37.65 
 944.0  34.00  69.94  22.48 
 945.0  34.00  69.94   7.12 
 946.1  34.00  69.94   0.00 
 947.0  34.00  69.94   0.00 
 948.0  34.00  69.94   0.00 
 949.1  34.00  69.62   0.00 
 950.0  34.00  69.62   0.00 
 951.0  34.00  69.62   0.00 
 952.0  34.00  69.29   0.00 
 953.1  34.00  69.29   0.00 
 954.0  34.00  69.29   0.00 
 955.0  34.00  68.97   0.00 
 956.1  34.00  68.65   0.00 
 957.0  34.00  68.65   0.00 
 958.0  34.00  68.33   0.00 
 959.0  34.00  68.33   0.00 
 960.1  34.00  68.01   0.00 
 961.0  34.00  68.01   0.00 
 962.0  34.00  67.68   0.00 
 963.0  34.00  67.68   0.00 
 964.1  34.00  67.04   0.00 
 965.0  34.00  67.04   0.00 
 966.0  34.00  66.72   0.00 
 967.1  34.00  66.39   0.00 
 968.0  34.00  66.39   0.00 
 969.1  34.00  66.07   0.00 
 970.0  34.00  65.75   0.00 
 971.0  34.00  65.43   0.00 
 972.0  34.00  65.43   0.00 
 973.0  34.00  65.10   0.00 
 974.1  34.00  64.78   0.00 
 975.1  34.00  64.46   0.00 
 976.0  34.00  64.14   0.00 
 977.0  34.00  64.14   0.00 
 978.1  34.00  63.82   0.00 
 979.0  34.00  63.49   0.00 
 980.1  34.00  63.17   0.00 
 981.0  34.00  63.17   0.00 
 982.1  34.00  62.53   0.00 
 983.0  34.00  62.53   0.00 
 984.0  34.00  62.20   0.00 
 985.0  34.00  61.88   0.00 
 986.0  34.00  61.56   0.00 
 987.0  34.00  61.56   0.00 
 988.0  34.00  61.24   0.00 
 989.0  34.00  60.91   0.00 
 990.0  34.00  60.59   0.00 
 991.1  34.00  60.27   0.00 
 992.0  34.00  59.95   0.00 
 993.0  34.00  59.95   0.00 
 994.1  34.00  59.63   0.00 
 995.0  34.00  59.30   0.00 
 996.1  34.00  59.30   0.00 
 997.1  34.00  58.98   0.00 
 998.0  34.00  58.66   0.00 
 999.0  34.00  58.34   0.00 
1000.0  34.00  58.01   0.00 
1001.1  34.00  57.69   0.00 
1002.0  34.00  57.37   0.00 
1003.0  34.00  57.37   0.00 
1004.0  34.00  57.05   0.00 
1005.0  34.00  57.05   0.00 
1006.1  34.00  56.40   0.00 
1007.1  34.00  56.40   0.00 
1008.0  34.00  56.08   0.00 
1009.0  34.00  55.76   0.00 
1010.1  34.00  55.76   0.00 
1011.0  34.00  55.44   0.00 
1012.0  34.00  55.11   0.00 
1013.0  34.00  54.79   0.00 
1014.1  34.00  54.79   0.00 
1015.0  34.00  54.47   0.00 
1016.0  34.00  54.15   0.00 
1017.0  34.00  53.82   0.00 
1018.0  34.00  53.82   0.00 
1019.0  34.00  53.50   0.00 
1020.1  34.00  53.18   0.00 
1021.0  34.00  53.18   0.00 
1022.0  34.00  52.86   0.00 
1023.0  34.00  52.53   0.00 
1024.1  34.00  52.21   0.00 
1025.1  34.00  52.21   0.00 
1026.0  34.00  51.89   0.00 
1027.0  34.00  51.57   0.00 
1028.0  34.00  51.57   0.00 
1029.0  34.00  51.25   0.00 
1030.0  34.00  50.92   0.00 
1031.0  34.00  50.92   0.00 
1032.0  34.00  50.60   0.00 
1033.1  34.00  50.60   0.00 
1034.0  34.00  50.28   0.00 
1035.1  34.00  49.96   0.00 
1036.0  34.00  49.96   0.00 
1037.1  34.00  49.63   0.00 
1038.0  34.00  49.31   0.00 
1039.1  34.00  49.31   0.00 
1040.0  34.00  48.99   0.00 
1041.0  34.00  48.67   0.00 
1042.1  34.00  48.67   0.00 
1043.0  34.00  48.34   0.00 
1044.1  34.00  48.34   0.00 
1045.0  34.00  48.02   0.00 
1046.0  34.00  47.70   0.00 
1047.0  34.00  47.70   0.00 
1048.0  34.00  47.38   0.00 
1049.0  34.00  47.06   0.00 
1050.0  34.00  47.06   0.00 
1051.0  34.00  46.73   0.00 
1052.1  34.00  46.73   0.00 
1053.1  34.00  46.41   0.00 
1054.0  34.00  46.41   0.00 
1055.0  34.00  46.09   0.00 
1056.0  34.00  46.09   0.00 
1057.1  34.00  45.77   0.00 
1058.0  34.00  45.44   1.06 
1059.0  34.00  45.44   1.21 
1060.0  34.00  45.12   1.37 
1061.1  34.00  45.12   1.42 
1062.1  34.00  44.80   1.61 
1063.0  34.00  44.80   1.69 
1064.0  34.00  44.80   1.65 
1065.0  34.00  44.48   1.75 
1066.1  34.00  44.16   1.87 
1067.0  34.00  44.16   2.00 
1068.1  34.00  43.83   2.14 
1069.1  34.00  43.83   2.30 
1070.1  34.00  43.83   2.34 
1071.0  34.00  43.51   2.52 
1072.0  34.00  43.51   2.58 
1073.0  34.00  43.19   2.66 
1074.1  34.00  43.19   2.75 
1075.0  34.00  42.87   2.85 
1076.1  34.00  42.54   3.10 
1077.1  34.00  42.54   3.23 
1078.0  34.00  42.54   3.37 
1079.0  34.00  42.22   3.65 
1080.0  34.00  42.22   3.82 
1081.1  34.00  41.90   3.99 
1082.0  34.00  41.90   4.18 
1083.0  34.00  41.58   4.38 
1084.0  34.00  41.58   4.60 
1085.0  34.00  41.58   4.82 
1086.0  34.00  41.25   5.06 
1087.0  34.00  40.93   5.44 
1088.1  34.00  40.93   5.71 
1089.0  34.00  40.93   5.98 
1090.0  34.00  40.93   6.14 
1091.1  34.00  40.61   6.31 
1092.0  34.00  40.61   6.48 
1093.1  34.00  40.29   6.80 
1094.1  34.00  40.29   7.00 
1095.1  34.00  40.29   7.21 
1096.0  34.00  39.97   7.43 
1097.0  34.00  39.97   7.66 
1098.0  34.00  39.64   7.91 
1099.0  34.00  39.64   8.16 
1100.0  34.00  39.64   8.42 
1101.0  34.00  39.64   8.56 
1102.0  34.00  39.32   8.71 
1103.1  34.00  39.32   8.87 
1104.0  34.00  39.00   9.17 
1105.0  34.00  39.00   9.48 
1106.0  34.00  39.00   9.66 
1107.0  34.00  39.00   9.86 
1108.0  34.00  38.68  10.07 
1109.1  34.00  38.68  10.28 
1110.0  34.00  38.68  10.50 
1111.1  34.00  38.35  10.73 
1112.1  34.00  38.35  10.97 
1113.0  34.00  38.35  11.09 
1114.0  34.00  38.03  11.35 
1115.0  34.00  38.03  11.61 
1116.0  34.00  38.03  11.88 
1117.0  34.00  37.71  12.16 
1118.0  34.00  37.71  12.45 
1119.0  34.00  37.71  12.62 
1120.1  34.00  37.71  12.79 
1121.0  34.00  37.39  13.11 
1122.0  34.00  37.39  13.43 
1123.0  34.00  37.39  13.62 
1124.0  34.00  37.39  13.83 
1125.0  34.00  37.39  14.04 
1126.1  34.00  37.06  14.26 
1127.0  34.00  37.06  14.49 
1128.0  34.00  37.06  14.72 
1129.0  34.00  37.06  14.83 
1130.0  34.00  36.74  15.07 
1131.1  34.00  36.74  15.32 
1132.0  34.00  36.74  15.45 
1133.0  34.00  36.74  15.58 
1134.0  34.00  36.42  15.85 
1135.0  34.00  36.42  16.13 
1136.0  34.00  36.42  16.28 
1137.1  34.00  36.42  16.44 
1138.0  34.00  36.42  16.60 
1139.0  34.00  36.42  16.77 
1140.0  34.00  36.10  17.07 
1141.1  34.00  36.10  17.25 
1142.0  34.00  36.10  17.44 
1143.0  34.00  36.10  17.62 
1144.0  34.00  36.10  17.82 
1145.0  34.00  36.10  17.89 
1146.0  34.00  36.10  17.96 
1147.1  34.00  35.78  18.17 
1148.1  34.00  35.78  18.38 
1149.0  34.00  35.78  18.47 
1150.0  34.00  35.78  18.56 
1151.0  34.00  35.78  18.65 
1152.0  34.00  35.78  18.75 
1153.1  34.00  35.78  18.85 
1154.1  34.00  35.78  18.95 
1155.1  34.00  35.78  18.93 
1156.0  34.00  35.45  19.04 
1157.0  34.00  35.45  19.15 
1158.0  34.00  35.45  19.27 
1159.1  34.00  35.45  19.39 
1160.0  34.00  35.45  19.51 
1161.0  34.00  35.45  19.63 
1162.0  34.00  35.45  19.63 
1163.0  34.00  35.45  19.63 
1164.0  34.00  35.13  19.77 
1165.0  34.00  35.13  19.90 
1166.1  34.00  35.13  20.04 
1167.0  34.00  35.13  20.19 
1168.1  34.00  35.13  20.33 
1169.0  34.00  35.13  20.48 
1170.1  34.00  35.13  20.64 
1171.0  34.00  35.13  20.66 
1172.0  34.00  35.13  20.69 
1173.0  34.00  35.13  20.72 
1174.0  34.00  35.13  20.75 
1175.0  34.00  35.13  20.79 
1176.0  34.00  35.13  20.82 
1177.0  34.00  35.13  20.86 
1178.1  34.00  35.13  20.90 
1179.0  34.00  35.13  20.81 
1180.0  34.00  34.81  20.85 
1181.0  34.00  34.81  20.89 
1182.1  34.00  34.81  20.93 
1183.0  34.00  34.81  20.98 
1184.0  34.00  34.81  21.02 
1185.0  34.00  34.81  21.07 
1186.0  34.00  34.81  21.12 
1187.0  34.00  34.81  21.18 
1188.0  34.00  34.81  21.23 
1189.0  34.00  34.81  21.29 
1190.1  34.00  34.81  21.34 
1191.0  34.00  34.81  21.40 
1192.1  34.00  34.81  21.46 
1193.1  34.00  34.81  21.52 
1194.0  34.00  34.81  21.59 
1195.0  34.00  34.81  21.52 
1196.0  34.00  34.81  21.46 
1197.0  34.00  34.81  21.40 
1198.0  34.00  34.81  21.33 
1199.1  34.00  34.81  21.27 
1200.0  34.00  34.49  21.33 
1201.1  34.00  34.81  21.27 
1202.1  34.00  34.81  21.21 
1203.0  34.00  34.49  21.27 
1204.0  34.00  34.49  21.34 
1205.1  34.00  34.49  21.41 
1206.0  34.00  34.49  21.49 
1207.0  34.00  34.49  21.56 
1208.0  34.00  34.49  21.64 
1209.0  34.00  34.49  21.72 
1210.1  34.00  34.81  21.66 
1211.0  34.00  34.49  21.74 
1212.1  34.00  34.49  21.83 
1213.1  34.00  34.49  21.91 
1214.0  34.00  34.49  21.99 
1215.1  34.00  34.49  21.95 
1216.0  34.00  34.49  22.04 
1217.0  34.00  34.49  22.12 
1218.0  34.00  34.49  22.08 
1219.0  34.00  34.49  22.04 
1220.1  34.00  34.49  22.00 
1221.0  34.00  34.49  21.96 
1222.0  34.00  34.49  21.92 
1223.0  34.00  34.49  21.88 
1224.1  34.00  34.49  21.84 
1225.0  34.00  34.49  21.93 
1226.0  34.00  34.49  21.89 
1227.0  34.00  34.49  21.85 
1228.1  34.00  34.49  21.81 
1229.0  34.00  34.49  21.78 
1230.1  34.00  34.49  21.74 
1231.1  34.00  34.49  21.70 
1232.0  34.00  34.49  21.66 
1233.0  34.00  34.49  21.62 
1234.0  34.00  34.49  21.58 
1235.1  34.00  34.49  21.54 
1236.0  34.00  34.49  21.50 
1237.0  34.00  34.49  21.46 
1238.0  34.00  34.49  21.43 
1239.0  34.00  34.49  21.39 
1240.0  34.00  34.16  21.48 
1241.0  34.00  34.49  21.44 
1242.1  34.00  34.49  21.40 
1243.0  34.00  34.49  21.37 
1244.0  34.00  34.49  21.33 
1245.0  34.00  34.49  21.29 
1246.1  34.00  34.49  21.25 
1247.0  34.00  34.49  21.22 
1248.0  34.00  34.16  21.31 
1249.0  34.00  34.16  21.41 
1250.0  34.00  34.49  21.37 
1251.0  34.00  34.16  21.47 
1252.0  34.00  34.16  21.57 
1253.0  34.00  34.49  21.54 
1254.0  34.00  34.49  21.51 
1255.1  34.00  34.49  21.35 
1256.0  34.00  34.16  21.45 
1257.0  34.00  34.49  21.42 
1258.1  34.00  34.16  21.52 
1259.0  34.00  34.16  21.62 
1260.0  34.00  34.16  21.72 
1261.1  34.00  34.16  21.83 
1262.0  34.00  34.16  21.93 
1263.0  34.00  34.16  21.91 
1264.1  34.00  34.16  21.89 
1265.1  34.00  34.49  21.87 
1266.0  34.00  34.16  21.85 
1267.1  34.00  34.16  21.83 
1268.0  34.00  34.16  21.93 
1269.0  34.00  34.16  22.05 
1270.1  34.00  34.16  22.16 
1271.0  34.00  34.16  22.14 
1272.0  34.00  34.49  22.12 
1273.1  34.00  34.16  22.11 
1274.0  34.00  34.16  22.09 
1275.1  34.00  34.16  22.07 
1276.1  34.00  34.16  22.06 
1277.0  34.00  34.49  21.91 
1278.1  34.00  34.16  21.89 
1279.1  34.00  34.16  21.87 
1280.1  34.00  34.16  21.99 
1281.0  34.00  34.16  21.97 
1282.0  34.00  34.16  21.95 
1283.0  34.00  34.16  21.94 
1284.1  34.00  34.16  21.92 
1285.1  34.00  34.16  21.90 
1286.0  34.00  34.16  21.89 
1287.0  34.00  34.16  22.00 
1288.1  34.00  34.16  21.99 
1289.0  34.00  34.16  21.97 
1290.0  34.00  34.16  21.96 
1291.1  34.00  34.16  21.94 
1292.0  34.00  34.16  22.06 
1293.0  34.00  34.16  22.05 
1294.0  34.00  34.16  22.03 
1295.1  34.00  34.16  22.02 
1296.0  34.00  34.16  22.01 
1297.1  34.00  34.16  21.99 
1298.1  34.00  34.16  21.98 
1299.0  34.00  34.16  21.97 
1300.0  34.00  34.16  21.95 
1301.0  34.00  34.16  21.94 
1302.0  34.00  34.16  21.93 
1303.0  34.00  34.16  21.91 
1304.0  34.00  34.16  21.90 
1305.0  34.00  34.16  21.89 
1306.0  34.00  34.16  21.87 
1307.0  34.00  34.16  21.86 
1308.0  34.00  34.16  21.85 
1309.0  34.00  34.16  21.84 
1310.1  34.00  34.16  21.82 
1311.0  34.00  34.16  21.81 
1312.0  34.00  34.16  21.80 
1313.1  34.00  34.16  21.78 
1314.0  34.00  34.16  21.77 
1315.0  34.00  34.16  21.76 
1316.0  34.00  34.16  21.74 
1317.1  34.00  34.16  21.73 
1318.1  34.00  34.16  21.72 
1319.1  34.00  34.16  21.70 
1320.0  34.00  34.16  21.69 
1321.0  34.00  34.16  21.68 
1322.1  34.00  34.16  21.67 
1323.0  34.00  34.16  21.65 
1324.1  34.00  34.16  21.64 
1325.0  34.00  34.16  21.63 
1326.0  34.00  34.16  21.61 
1327.1  34.00  34.16  21.60 
1328.0  34.00  34.16  21.59 
1329.0  34.00  34.16  21.57 
1330.0  34.00  34.16  21.56 
1331.1  34.00  34.16  21.55 
1332.1  34.00  34.16  21.53 
1333.0  34.00  34.16  21.52 
1334.0  34.00  34.16  21.51 
1335.0  34.00  34.16  21.49 
1336.0  34.00  34.16  21.48 
1337.0  34.00  34.16  21.47 
1338.0  34.00  34.16  21.46 
1339.1  34.00  34.16  21.44 
1340.0  34.00  34.16  21.43 
1341.0  34.00  34.16  21.42 
1342.0  34.00  34.16  21.40 
1343.1  34.00  34.16  21.39 
1344.0  34.00  34.16  21.38 
1345.0  34.00  34.16  21.36 
1346.0  34.00  34.16  21.35 
1347.0  34.00  34.16  21.34 
1348.0  34.00  34.16  21.32 
1349.0  34.00  34.16  21.31 
1350.1  34.00  34.16  21.30 
1351.0  34.00  34.16  21.29 
1352.0  34.00  34.16  21.27 
1353.1  34.00  34.16  21.26 
1354.1  34.00  34.16  21.25 
1355.0  34.00  34.16  21.23 
1356.0  34.00  34.16  21.22 
1357.0  34.00  33.84  21.34 
1358.1  34.00  34.16  21.33 
1359.0  34.00  34.16  21.31 
1360.0  34.00  34.16  21.30 
1361.0  34.00  34.16  21.29 
1362.1  34.00  34.16  21.28 
1363.0  34.00  34.16  21.27 
1364.0  34.00  34.16  21.26 
1365.1  34.00  34.16  21.25 
1366.0  34.00  34.16  21.23 
1367.0  34.00  34.16  21.22 
1368.0  34.00  34.16  21.21 
1369.1  34.00  34.16  21.20 
1370.1  34.00  34.16  21.19 
1371.0  34.00  34.16  21.18 
1372.0  34.00  34.16  21.04 
1373.1  34.00  34.16  21.02 
1374.1  34.00  33.84  21.14 
1375.0  34.00  33.84  21.26 
1376.0  34.00  34.16  21.25 
1377.0  34.00  34.16  21.24 
1378.0  34.00  34.16  21.23 
1379.0  34.00  34.16  21.22 
1380.0  34.00  34.16  21.21 
1381.1  34.00  33.84  21.33 
1382.0  34.00  34.16  21.32 
1383.1  34.00  33.84  21.45 
1384.0  34.00  34.16  21.44 
1385.0  34.00  34.16  21.43 
1386.1  34.00  34.16  21.43 
1387.0  34.00  33.84  21.55 
1388.0  34.00  33.84  21.68 
1389.0  34.00  34.16  21.55 
1390.1  34.00  33.84  21.54 
1391.1  34.00  33.84  21.67 
1392.1  34.00  33.84  21.79 
1393.0  34.00  33.84  21.92 
1394.0  34.00  34.16  21.92 
1395.0  34.00  33.84  22.06 
1396.1  34.00  34.16  21.93 
1397.0  34.00  33.84  22.06 
1398.0  34.00  33.84  22.06 
1399.0  34.00  33.84  22.19 
1400.0  34.00  33.84  22.33 
1401.1  34.00  33.84  22.47 
1402.1  34.00  33.84  22.47 
1403.1  34.00  33.84  22.48 
1404.0  34.00  33.84  22.62 
1405.0  34.00  33.84  22.63 
1406.0  34.00  33.84  22.64 
1407.0  34.00  33.84  22.65 
1408.0  34.00  33.84  22.66 
1409.1  34.00  33.84  22.80 
1410.0  34.00  33.84  22.81 
1411.0  34.00  33.84  22.95 
1412.0  34.00  33.84  22.96 
1413.1  34.00  33.84  22.97 
1414.1  34.00  34.16  22.86 
1415.0  34.00  34.16  22.74 
1416.0  34.00  33.84  22.75 
1417.0  34.00  33.84  22.75 
1418.1  34.00  33.84  22.76 
1419.0  34.00  33.84  22.77 
1420.0  34.00  34.16  22.65 
1421.1  34.00  34.16  22.53 
1422.0  34.00  33.84  22.53 
1423.1  34.00  33.84  22.54 
1424.1  34.00  33.84  22.55 
1425.1  34.00  33.84  22.55 
1426.0  34.00  33.84  22.56 
1427.0  34.00  34.16  22.43 
1428.0  34.00  33.84  22.44 
1429.1  34.00  33.84  22.57 
1430.1  34.00  33.84  22.71 
1431.0  34.00  34.16  22.58 
1432.0  34.00  34.16  22.46 
1433.1  34.00  33.84  22.46 
1434.0  34.00  34.16  22.34 
1435.1  34.00  33.84  22.47 
1436.0  34.00  34.16  22.47 
1437.1  34.00  34.16  22.35 
1438.0  34.00  34.16  22.22 
1439.0  34.00  33.84  22.22 
1440.0  34.00  34.16  22.09 
1441.0  34.00  34.16  21.96 
1442.1  34.00  34.16  21.96 
1443.0  34.00  33.84  21.95 
1444.1  34.00  34.16  21.82 
1445.1  34.00  34.16  21.68 
1446.0  34.00  33.84  21.81 
1447.0  34.00  33.84  21.94 
1448.0  34.00  34.16  21.80 
1449.1  34.00  34.16  21.80 
1450.0  34.00  34.16  21.66 
1451.1  34.00  34.16  21.66 
1452.0  34.00  34.16  21.65 
1453.0  34.00  34.16  21.64 
1454.1  34.00  34.16  21.51 
1455.0  34.00  33.84  21.63 
1456.0  34.00  33.84  21.75 
1457.1  34.00  33.84  21.88 
1458.0  34.00  34.16  21.75 
1459.0  34.00  33.84  21.87 
1460.0  34.00  34.16  21.87 
1461.1  34.00  34.16  21.74 
1462.1  34.00  34.16  21.60 
1463.1  34.00  33.84  21.73 
1464.1  34.00  34.16  21.72 
1465.0  34.00  34.16  21.72 
1466.0  34.00  33.84  21.84 
1467.1  34.00  34.16  21.84 
1468.0  34.00  34.16  21.84 
1469.0  34.00  34.16  21.83 
1470.0  34.00  33.84  21.83 
1471.1  34.00  34.16  21.70 
1472.0  34.00  34.16  21.56 
1473.0  34.00  33.84  21.69 
1474.1  34.00  34.16  21.55 
1475.0  34.00  33.84  21.68 
1476.0  34.00  33.84  21.80 
1477.1  34.00  34.16  21.80 
1478.1  30.00  33.84  20.18 
1479.0  30.00  34.16  18.53 
1480.0  30.00  34.16  16.86 
1481.0  30.00  34.16  15.04 
1482.0  30.00  34.16  13.33 
1483.0  30.00  34.16  11.60 
1484.0  30.00  34.16   9.85 
1485.0  30.00  33.84   8.07 
1486.1  30.00  33.84   6.41 
1487.0  30.00  33.84   4.72 
1488.0  30.00  33.84   2.88 
1489.1  30.00  33.84   1.16 
1490.0  30.00  33.84   0.00 
1491.0  30.00  33.84   0.00 
1492.0  30.00  33.84   0.00 
1493.0  30.00  33.84   0.00 
1494.0  30.00  33.84   0.00 
1495.1  30.00  33.84   0.00 
1496.0  30.00  33.52   0.00 
1497.1  30.00  33.84   0.00 
1498.0  30.00  33.52   0.00 
1499.0  30.00  33.52   0.00 
1500.0  30.00  33.52   0.00 
1501.0  30.00  33.52   0.00 
1502.0  30.00  33.20   0.00 
1503.0  30.00  33.20   0.00 
1504.0  30.00  33.20   0.00 
1505.0  30.00  33.20   0.00 
1506.0  30.00  33.20   0.00 
1507.1  30.00  33.20   0.00 
1508.0  30.00  32.87   0.00 
1509.1  30.00  32.87   0.00 
1510.1  30.00  32.87   0.35 
1511.1  30.00  32.87   0.35 
1512.1  30.00  32.55   0.61 
1513.1  30.00  32.55   0.75 
1514.0  30.00  32.55   0.90 
1515.0  30.00  32.55   1.05 
1516.0  30.00  32.55   1.20 
1517.0  30.00  32.55   1.23 
1518.1  30.00  32.55   1.26 
1519.1  30.00  32.23   1.43 
1520.1  30.00  32.23   1.60 
1521.1  30.00  32.23   1.78 
1522.0  30.00  31.91   2.09 
1523.0  30.00  32.23   2.15 
1524.1  30.00  31.91   2.35 
1525.0  30.00  31.91   2.54 
1526.0  30.00  31.91   2.75 
1527.0  30.00  31.91   2.82 
1528.0  30.00  31.59   3.04 
1529.1  30.00  31.59   3.25 
1530.0  30.00  31.59   3.48 
1531.1  30.00  31.59   3.70 
1532.0  30.00  31.59   3.94 
1533.0  30.00  31.59   4.17 
1534.1  30.00  31.26   4.42 
1535.0  30.00  31.26   4.66 
1536.1  30.00  31.26   4.92 
1537.0  30.00  31.26   5.04 
1538.0  30.00  30.94   5.44 
1539.0  30.00  30.94   5.71 
1540.0  30.00  30.94   5.98 
1541.0  30.00  30.94   6.26 
1542.0  30.00  30.94   6.54 
1543.1  30.00  30.94   6.70 
1544.0  30.00  30.62   6.99 
1545.0  30.00  30.62   7.29 
1546.1  30.00  30.62   7.59 
1547.0  30.00  30.62   7.90 
1548.0  30.00  30.62   8.21 
1549.1  30.00  30.62   8.40 
