tm     Tsp    T1     Q1    
 669.0  59.00  60.59  46.05  51.00
 670.0  59.00  60.59  46.40  51.44
 671.0  59.00  60.59  46.75  51.86
 672.0  59.00  60.27  47.11  52.24
 673.0  59.00  60.27  47.47  52.65
 674.0  59.00  60.27  47.85  53.06
 675.0  59.00  60.27  48.10  53.38
 676.0  59.00  59.95  48.48  53.75
 677.0  59.00  59.95  48.87  54.15
 678.0  59.00  59.95  49.27  54.54
 679.0  59.00  59.63  49.68  54.91
 680.0  59.00  59.95  49.96  55.25
 681.0  59.00  59.63  50.38  55.62
 682.0  59.00  59.63  50.80  55.99
 683.0  59.00  59.63  51.10  56.29
 684.0  59.00  59.63  51.41  56.60
 685.0  59.00  59.30  51.85  56.94
 686.0  59.00  59.30  52.30  57.30
 687.0  59.00  59.30  52.62  57.59
 688.0  59.00  58.98  53.08  57.93
 689.0  59.00  58.98  53.55  58.29
 690.0  59.00  58.98  54.02  58.65
 691.0  59.00  58.98  54.37  58.93
 692.0  59.00  58.98  54.73  59.21
 693.0  59.00  58.98  55.09  59.49
 694.0  59.00  58.98  55.33  59.69
 695.0  59.00  58.66  55.83  60.00
 696.0  59.00  58.66  56.20  60.26
 697.0  59.00  58.66  56.58  60.53
 698.0  59.00  58.66  56.97  60.79
 699.0  59.00  58.66  57.36  61.05
 700.0  59.00  58.66  57.63  61.22
 701.0  59.00  58.34  58.03  61.44
 702.0  59.00  58.34  58.43  61.68
 703.0  59.00  58.34  58.71  61.85
 704.0  59.00  58.34  59.00  62.03
 705.0  59.00  58.34  59.28  62.21
 706.0  59.00  58.34  59.57  62.39
 707.0  59.00  58.34  59.87  62.56
 708.0  59.00  58.34  60.17  62.72
 709.0  59.00  58.34  60.47  62.88
 710.0  59.00  58.01  60.77  63.01
 714.0  59.00  58.01  61.08  63.17
 715.0  59.00  58.01  61.39  63.34
 716.0  59.00  58.01  61.70  63.50
 717.0  59.00  58.01  62.02  63.67
 718.0  59.00  58.01  62.34  63.82
 719.0  59.00  58.01  62.54  63.91
 720.0  59.00  58.01  62.73  63.99
 721.0  59.00  58.01  62.93  64.08
 722.0  59.00  57.69  63.26  64.21
 723.0  59.00  57.69  63.59  64.37
 724.0  59.00  57.69  63.93  64.53
 725.0  59.00  57.69  64.27  64.69
 726.0  59.00  57.69  64.61  64.85
 727.0  59.00  57.69  64.96  65.00
 728.0  59.00  57.69  65.18  65.08
 729.0  59.00  57.69  65.40  65.17
 730.0  59.00  57.69  65.63  65.25
 731.0  59.00  57.69  65.85  65.33
 732.0  59.00  57.69  66.08  65.42
 733.0  59.00  57.69  66.31  65.49
 735.0  59.00  57.69  66.54  65.57
 736.0  59.00  57.69  66.77  65.63
 737.0  59.00  57.69  67.00  65.69
 738.0  59.00  57.69  67.11  65.69
 739.0  59.00  57.69  67.21  65.69
 740.0  59.00  57.69  67.31  65.69
 741.0  59.00  57.69  67.42  65.69
 742.0  59.00  57.69  67.52  65.69
 743.0  59.00  57.69  67.63  65.69
 744.0  59.00  58.01  67.60  65.65
 745.0  59.00  57.69  67.71  65.62
 746.0  59.00  57.69  67.81  65.61
 747.0  59.00  58.01  67.78  65.56
 748.0  59.00  57.69  67.88  65.54
 749.0  59.00  58.01  67.85  65.48
 750.0  59.00  58.01  67.82  65.41
 751.0  59.00  57.69  67.92  65.37
 752.0  59.00  58.01  67.89  65.31
 753.0  59.00  57.69  67.98  65.28
 754.0  59.00  58.01  67.95  65.23
 755.0  59.00  58.01  67.91  65.16
 756.0  59.00  58.01  67.87  65.08
 757.0  59.00  58.01  67.83  65.01
 758.0  59.00  58.01  67.79  64.93
 759.0  59.00  58.01  67.88  64.92
 760.0  59.00  58.01  67.84  64.84
 761.0  59.00  58.01  67.79  64.77
 762.0  59.00  58.01  67.88  64.76
 763.0  59.00  58.01  67.83  64.69
 764.0  59.00  58.01  67.91  64.68
 765.0  59.00  58.01  67.99  64.67
 766.0  59.00  58.01  67.95  64.60
 767.0  59.00  58.34  67.90  64.55
 768.0  59.00  58.34  67.71  64.42
 769.0  59.00  58.34  67.66  64.33
 770.0  59.00  58.34  67.60  64.25
 771.0  59.00  58.34  67.54  64.16
 772.0  59.00  58.34  67.48  64.07
 773.0  59.00  58.34  67.42  63.98
 774.0  59.00  58.34  67.36  63.90
 775.0  59.00  58.34  67.29  63.81
 776.0  59.00  58.34  67.22  63.73
 777.0  59.00  58.34  67.15  63.64
 778.0  59.00  58.34  67.08  63.56
 779.0  59.00  58.34  67.01  63.49
 780.0  59.00  58.34  66.94  63.41
 781.0  59.00  58.34  66.86  63.35
 782.0  59.00  58.66  66.78  63.30
 783.0  59.00  58.34  66.84  63.28
 784.0  59.00  58.66  66.76  63.22
 785.0  59.00  58.66  66.68  63.14
 786.0  59.00  58.66  66.59  63.06
 787.0  59.00  58.66  66.51  62.97
 788.0  59.00  58.66  66.42  62.88
 789.0  59.00  58.66  66.33  62.79
 790.0  59.00  58.66  66.24  62.70
 791.0  59.00  58.66  66.15  62.61
 792.0  59.00  58.66  66.06  62.53
 793.0  59.00  58.66  65.97  62.44
 794.0  59.00  58.66  65.87  62.36
 795.0  59.00  58.66  65.77  62.28
 796.0  59.00  58.66  65.67  62.21
 797.0  59.00  58.66  65.70  62.20
 798.0  59.00  58.66  65.60  62.13
 799.0  59.00  58.66  65.63  62.13
 800.0  59.00  58.66  65.65  62.13
 801.0  59.00  58.66  65.68  62.13
 802.0  59.00  58.66  65.71  62.13
 803.0  59.00  58.66  65.74  62.13
 804.0  59.00  58.66  65.76  62.13
 805.0  59.00  58.98  65.66  62.09
 806.0  59.00  58.66  65.68  62.06
 807.0  59.00  58.98  65.58  62.00
 808.0  59.00  58.98  65.47  61.92
 809.0  59.00  58.98  65.36  61.84
 810.0  59.00  58.98  65.25  61.75
 811.0  59.00  58.98  65.14  61.66
 812.0  59.00  58.98  65.03  61.57
 813.0  59.00  58.98  64.91  61.47
 814.0  59.00  58.98  64.80  61.38
 815.0  59.00  58.98  64.68  61.29
 816.0  59.00  58.98  64.56  61.21
 817.0  59.00  58.98  64.43  61.12
 818.0  59.00  58.98  64.31  61.04
 819.0  59.00  58.98  64.18  60.96
 820.0  59.00  58.98  64.19  60.96
 821.0  59.00  58.98  64.06  60.89
 822.0  59.00  58.98  64.06  60.89
 823.0  59.00  58.98  64.06  60.89
 824.0  59.00  58.98  64.07  60.89
 825.0  59.00  58.98  64.07  60.89
 826.0  59.00  58.98  64.07  60.89
 827.0  59.00  58.98  64.07  60.89
 828.0  59.00  58.98  64.07  60.89
 829.0  59.00  58.98  64.07  60.89
 830.0  59.00  58.98  64.07  60.89
 831.0  59.00  58.98  64.08  60.89
 832.0  59.00  58.98  64.08  60.89
 833.0  59.00  58.98  64.08  60.89
 834.0  59.00  58.98  64.08  60.89
 835.0  59.00  59.30  63.95  60.84
 836.0  59.00  58.98  63.95  60.81
 837.0  59.00  58.98  63.95  60.80
 838.0  59.00  58.98  63.95  60.79
 839.0  59.00  58.98  63.95  60.79
 840.0  59.00  58.98  63.95  60.79
 841.0  59.00  58.98  63.95  60.79
 842.0  59.00  58.98  63.95  60.79
 843.0  59.00  58.98  63.95  60.79
 844.0  59.00  58.98  63.95  60.79
 845.0  59.00  58.98  63.95  60.79
 846.0  59.00  59.30  63.82  60.75
 847.0  59.00  59.30  63.69  60.68
 848.0  59.00  58.98  63.68  60.65
 849.0  59.00  58.98  63.68  60.64
 850.0  59.00  58.98  63.81  60.70
 851.0  59.00  58.98  63.80  60.70
 852.0  59.00  58.98  63.80  60.70
 853.0  59.00  59.30  63.67  60.65
 854.0  59.00  58.98  63.67  60.63
 855.0  59.00  58.98  63.66  60.61
 856.0  59.00  59.30  63.53  60.56
 857.0  59.00  59.30  63.39  60.49
 858.0  59.00  58.98  63.39  60.46
 859.0  59.00  58.98  63.38  60.45
 860.0  59.00  59.30  63.24  60.41
 861.0  59.00  58.98  63.36  60.46
 862.0  59.00  59.30  63.36  60.47
 863.0  59.00  58.98  63.35  60.44
 864.0  59.00  58.98  63.34  60.43
 865.0  59.00  58.98  63.33  60.43
 866.0  59.00  59.30  63.20  60.39
 867.0  59.00  58.98  63.19  60.37
 868.0  59.00  58.98  63.31  60.44
 869.0  59.00  58.98  63.30  60.45
 870.0  59.00  58.98  63.30  60.46
 871.0  59.00  59.30  63.29  60.49
 872.0  59.00  59.30  63.28  60.49
 873.0  59.00  58.98  63.27  60.47
 874.0  59.00  58.98  63.27  60.46
 875.0  59.00  58.98  63.39  60.53
 876.0  59.00  58.98  63.39  60.54
 877.0  33.00  58.98  52.97  50.02
 878.0  33.00  59.30  42.16  35.80
 879.0  33.00  58.98  31.34  21.52
 880.0  33.00  59.30  20.25   9.41
 881.0  33.00  58.98   9.28   0.94
 882.0  33.00  58.98   0.00   0.00
 883.0  33.00  58.98   0.00   0.00
 884.0  33.00  58.98   0.00   0.00
 885.0  33.00  58.98   0.00   0.00
 886.0  33.00  58.98   0.00   0.17
 887.0  33.00  58.98   0.00   0.60
 888.0  33.00  58.66   0.00   0.34
 889.0  33.00  58.66   0.00   0.00
 890.0  33.00  58.34   0.00   0.00
 891.0  33.00  58.34   0.00   0.00
 892.0  33.00  58.34   0.00   0.00
 893.0  33.00  58.01   0.00   0.00
 894.0  33.00  58.01   0.00   0.00
 895.0  33.00  57.69   0.00   0.00
 896.0  33.00  57.69   0.00   0.00
 897.0  33.00  57.37   0.00   0.00
 898.0  33.00  57.37   0.00   0.00
 899.0  33.00  57.05   0.00   0.00
 900.0  33.00  57.05   0.00   0.00
 901.0  33.00  56.72   0.00   0.00
 902.0  33.00  56.72   0.00   0.00
 903.0  33.00  56.40   0.00   0.00
 904.0  33.00  56.40   0.00   0.00
 905.0  33.00  56.08   0.00   0.00
 906.0  33.00  55.76   0.00   0.00
 907.0  33.00  55.76   0.00   0.00
 908.0  33.00  55.44   0.00   0.00
 909.0  33.00  55.11   0.00   0.00
 910.0  33.00  55.11   0.00   0.00
 911.0  33.00  55.11   0.00   0.00
 912.0  33.00  54.79   0.00   0.00
 913.0  33.00  54.47   0.00   0.00
 914.0  33.00  54.47   0.00   0.00
 915.0  33.00  54.15   0.00   0.00
 916.0  33.00  53.82   0.00   0.00
 917.0  33.00  53.82   0.00   0.00
 918.0  33.00  53.50   0.00   0.00
 919.0  33.00  53.50   0.00   0.00
 920.0  33.00  53.18   0.00   0.00
 921.0  33.00  52.86   0.00   0.00
 922.0  33.00  52.86   0.00   0.00
 923.0  33.00  52.53   0.00   0.00
 924.0  33.00  52.21   0.00   0.00
 925.0  33.00  52.21   0.00   0.00
 926.0  33.00  51.89   0.00   0.00
 927.0  33.00  51.57   0.00   0.00
 928.0  33.00  51.57   0.00   0.00
 929.0  33.00  51.25   0.00   0.00
 930.0  33.00  51.25   0.00   0.00
 931.0  33.00  50.92   0.00   0.00
 932.0  33.00  50.92   0.00   0.00
 933.0  33.00  50.60   0.00   0.00
 934.0  33.00  50.28   0.00   0.00
 935.0  33.00  50.28   0.00   0.00
 936.0  33.00  49.96   0.00   0.00
 937.0  33.00  49.63   0.00   0.00
 938.0  33.00  49.31   0.00   0.00
 939.0  33.00  49.31   0.00   0.00
 940.0  33.00  49.31   0.00   0.00
 941.0  33.00  48.99   0.00   0.00
 942.0  33.00  48.67   0.00   0.00
 943.0  33.00  48.67   0.00   0.00
 944.0  33.00  48.34   0.00   0.00
 945.0  33.00  48.34   0.00   0.00
 946.0  33.00  48.02   0.00   0.00
 947.0  33.00  48.02   0.00   0.00
 948.0  33.00  47.70   0.00   0.00
 949.0  33.00  47.38   0.00   0.00
 950.0  33.00  47.06   0.00   0.00
 951.0  33.00  47.06   0.00   0.00
 952.0  33.00  47.06   0.00   0.00
 953.0  33.00  46.73   0.00   0.00
 954.0  33.00  46.41   0.00   0.00
 955.0  33.00  46.41   0.00   0.00
 956.0  33.00  46.41   0.00   0.00
 957.0  33.00  46.09   0.00   0.00
 958.0  33.00  45.77   0.00   0.00
 959.0  33.00  45.44   0.00   0.00
 960.0  33.00  45.44   0.00   0.00
 961.0  33.00  45.44   0.00   0.00
 962.0  33.00  45.12   0.00   0.00
 963.0  33.00  45.12   0.00   0.00
 964.0  33.00  44.80   0.00   0.00
 965.0  33.00  44.48   0.00   0.00
 966.0  33.00  44.48   0.00   0.00
 967.0  33.00  44.16   0.00   0.00
 968.0  33.00  44.16   0.00   0.00
 969.0  33.00  44.16   0.00   0.00
 970.0  33.00  43.83   0.00   0.00
 971.0  33.00  43.83   0.00   0.00
 972.0  33.00  43.51   0.00   0.00
 973.0  33.00  43.19   0.00   0.00
 974.0  33.00  43.19   0.00   0.00
 975.0  33.00  42.87   0.00   0.00
 976.0  33.00  42.87   0.00   0.00
 977.0  33.00  42.87   0.00   0.00
 978.0  33.00  42.54   0.00   0.00
 979.0  33.00  42.22   0.00   0.04
 980.0  33.00  42.22   0.00   0.08
 981.0  33.00  41.90   0.00   0.13
 982.0  33.00  41.90   0.78   0.18
 983.0  33.00  41.58   1.02   0.23
 984.0  33.00  41.58   1.28   0.27
 985.0  33.00  41.58   1.42   0.28
 986.0  33.00  41.25   1.71   0.30
 987.0  33.00  41.25   1.87   0.32
 988.0  33.00  40.93   2.05   0.38
 989.0  33.00  40.93   2.24   0.43
 990.0  33.00  40.93   2.31   0.46
 991.0  33.00  40.61   2.53   0.52
 992.0  33.00  40.61   2.75   0.58
 993.0  33.00  40.29   2.99   0.67
 994.0  33.00  40.29   3.11   0.76
 995.0  33.00  39.97   3.37   0.87
 996.0  33.00  39.97   3.51   0.98
 997.0  33.00  39.64   3.79   1.12
 998.0  33.00  39.64   3.95   1.24
 999.0  33.00  39.64   4.12   1.33
1000.0  33.00  39.32   4.44   1.45
1001.0  33.00  39.32   4.63   1.56
1002.0  33.00  39.32   4.84   1.65
1003.0  33.00  39.00   5.06   1.77
1004.0  33.00  39.00   5.28   1.89
1005.0  33.00  39.00   5.52   2.00
1006.0  33.00  38.68   5.77   2.14
1007.0  33.00  38.68   6.02   2.29
1008.0  33.00  38.68   6.16   2.41
1009.0  33.00  38.35   6.44   2.57
1010.0  33.00  38.35   6.59   2.73
1011.0  33.00  38.03   6.89   2.92
1012.0  33.00  38.03   7.06   3.11
1013.0  33.00  38.03   7.25   3.28
1014.0  33.00  37.71   7.57   3.47
1015.0  33.00  37.71   7.77   3.66
1016.0  33.00  37.71   7.99   3.84
1017.0  33.00  37.71   8.20   3.99
1018.0  33.00  37.39   8.43   4.17
1019.0  33.00  37.39   8.67   4.36
1020.0  33.00  37.06   9.05   4.60
1021.0  33.00  37.06   9.30   4.82
1022.0  33.00  37.06   9.57   5.04
1023.0  33.00  37.06   9.84   5.24
1024.0  33.00  37.06   9.99   5.40
1025.0  33.00  36.74  10.28   5.60
1026.0  33.00  36.74  10.45   5.79
1027.0  33.00  36.74  10.62   5.98
1028.0  33.00  36.42  10.93   6.22
1029.0  33.00  36.42  11.12   6.43
1030.0  33.00  36.42  11.31   6.65
1031.0  33.00  36.10  11.65   6.90
1032.0  33.00  36.10  11.99   7.17
1033.0  33.00  36.10  12.21   7.39
1034.0  33.00  36.10  12.44   7.61
1035.0  33.00  36.10  12.54   7.78
1036.0  33.00  36.10  12.65   7.94
1037.0  33.00  35.78  12.89   8.14
1038.0  33.00  35.78  13.14   8.37
1039.0  33.00  35.78  13.40   8.60
1040.0  33.00  35.78  13.53   8.78
1041.0  33.00  35.45  13.80   9.01
1042.0  33.00  35.45  14.08   9.25
1043.0  33.00  35.45  14.23   9.45
1044.0  33.00  35.45  14.39   9.65
1045.0  33.00  35.45  14.55   9.83
1046.0  33.00  35.13  14.72  10.02
1047.0  33.00  35.13  14.89  10.23
1048.0  33.00  35.13  15.07  10.44
1049.0  33.00  35.13  15.26  10.64
1050.0  33.00  35.13  15.44  10.84
1051.0  33.00  35.13  15.64  11.03
1052.0  33.00  35.13  15.71  11.16
1053.0  33.00  34.81  15.91  11.35
1054.0  33.00  34.81  16.12  11.55
1055.0  33.00  34.81  16.33  11.76
1056.0  33.00  34.81  16.42  11.92
1057.0  33.00  34.81  16.51  12.07
1058.0  33.00  34.81  16.60  12.21
1059.0  33.00  34.81  16.70  12.35
1060.0  33.00  34.49  16.93  12.53
1061.0  33.00  34.49  17.04  12.69
1062.0  33.00  34.49  17.15  12.85
1063.0  33.00  34.49  17.26  13.01
1064.0  33.00  34.49  17.38  13.17
1065.0  33.00  34.49  17.50  13.32
1066.0  33.00  34.49  17.62  13.46
1067.0  33.00  34.49  17.75  13.60
1068.0  33.00  34.49  17.75  13.68
1069.0  33.00  34.49  17.75  13.76
1070.0  33.00  34.49  17.75  13.83
1071.0  33.00  34.16  17.89  13.96
1072.0  33.00  34.16  18.03  14.11
1073.0  33.00  34.16  18.17  14.27
1074.0  33.00  34.16  18.31  14.42
1075.0  33.00  34.16  18.33  14.51
1076.0  33.00  34.16  18.35  14.60
1077.0  33.00  34.16  18.38  14.68
1078.0  33.00  34.16  18.40  14.77
1079.0  33.00  33.84  18.56  14.90
1080.0  33.00  34.16  18.58  15.01
1081.0  33.00  33.84  18.75  15.16
1082.0  33.00  33.84  18.91  15.32
1083.0  33.00  33.84  19.08  15.48
1084.0  33.00  33.84  19.25  15.64
1085.0  33.00  33.84  19.43  15.80
1086.0  33.00  33.84  19.47  15.89
1087.0  33.00  33.84  19.52  15.97
1088.0  33.00  33.84  19.57  16.06
1089.0  33.00  33.84  19.63  16.15
1090.0  33.00  33.84  19.68  16.23
1091.0  33.00  33.84  19.74  16.31
1092.0  33.00  33.84  19.80  16.39
1093.0  33.00  33.84  19.86  16.46
1094.0  33.00  33.84  19.79  16.47
1095.0  33.00  33.84  19.85  16.53
1096.0  33.00  33.52  19.91  16.59
1097.0  33.00  33.84  19.85  16.61
1098.0  33.00  33.84  19.78  16.62
1099.0  33.00  33.52  19.85  16.68
1100.0  33.00  33.52  19.91  16.76
1101.0  33.00  33.52  19.98  16.85
1102.0  33.00  33.52  20.05  16.94
1103.0  33.00  33.52  20.12  17.04
1104.0  33.00  33.52  20.20  17.13
1105.0  33.00  33.52  20.27  17.22
1106.0  33.00  33.52  20.35  17.31
1107.0  33.00  33.52  20.43  17.40
1108.0  33.00  33.52  20.51  17.48
1109.0  33.00  33.52  20.59  17.57
1110.0  33.00  33.52  20.68  17.65
1111.0  33.00  33.52  20.63  17.66
1112.0  33.00  33.52  20.72  17.73
1113.0  33.00  33.52  20.80  17.80
1114.0  33.00  33.52  20.76  17.80
1115.0  33.00  33.52  20.72  17.80
1116.0  33.00  33.52  20.68  17.80
1117.0  33.00  33.52  20.64  17.80
1118.0  33.00  33.52  20.60  17.80
1119.0  33.00  33.52  20.55  17.80
1120.0  33.00  33.52  20.51  17.80
1121.0  33.00  33.52  20.47  17.80
1122.0  33.00  33.52  20.43  17.80
1123.0  33.00  33.52  20.39  17.80
1124.0  33.00  33.52  20.35  17.80
1125.0  33.00  33.52  20.30  17.80
1126.0  33.00  33.52  20.26  17.80
1127.0  33.00  33.52  20.22  17.80
1128.0  33.00  33.52  20.18  17.80
1129.0  33.00  33.52  20.14  17.80
1130.0  33.00  33.52  20.10  17.80
1131.0  33.00  33.52  20.06  17.80
1132.0  33.00  33.52  20.01  17.80
1133.0  33.00  33.52  19.97  17.80
1134.0  33.00  33.52  19.93  17.80
1135.0  33.00  33.52  19.89  17.80
1136.0  33.00  33.52  19.85  17.80
1137.0  33.00  33.52  19.81  17.80
1138.0  33.00  33.20  19.90  17.86
1139.0  33.00  33.52  19.86  17.88
1140.0  33.00  33.20  19.95  17.95
1141.0  33.00  33.52  19.91  17.98
1142.0  33.00  33.20  20.00  18.04
1143.0  33.00  33.20  20.10  18.13
1144.0  33.00  33.52  20.06  18.17
1145.0  33.00  33.52  20.03  18.18
1146.0  33.00  33.52  19.99  18.18
1147.0  33.00  33.52  19.96  18.18
1148.0  33.00  33.52  19.92  18.18
1149.0  33.00  33.20  20.02  18.23
1150.0  33.00  33.52  19.99  18.25
1151.0  33.00  33.52  19.95  18.25
1152.0  33.00  33.52  19.92  18.24
1153.0  33.00  33.20  19.89  18.21
1154.0  33.00  33.20  19.98  18.27
1155.0  33.00  33.20  19.95  18.28
1156.0  33.00  33.20  20.05  18.37
1157.0  33.00  33.20  20.02  18.39
1158.0  33.00  33.20  19.99  18.41
1159.0  33.00  33.20  20.09  18.50
1160.0  33.00  33.20  20.20  18.59
1161.0  33.00  33.52  20.17  18.63
1162.0  33.00  33.52  20.14  18.64
1163.0  33.00  33.20  20.25  18.68
1164.0  33.00  33.20  20.23  18.69
1165.0  33.00  33.20  20.33  18.77
1166.0  33.00  33.20  20.44  18.85
1167.0  33.00  33.20  20.55  18.92
1168.0  33.00  33.20  20.53  18.92
1169.0  33.00  33.20  20.51  18.92
1170.0  33.00  33.20  20.49  18.92
1171.0  33.00  33.20  20.47  18.92
1172.0  33.00  33.20  20.45  18.93
1173.0  33.00  33.20  20.43  18.93
1174.0  33.00  33.20  20.41  18.95
1175.0  33.00  33.20  20.40  18.96
1176.0  33.00  33.20  20.51  19.04
1177.0  33.00  33.20  20.62  19.11
1178.0  33.00  33.20  20.60  19.11
1179.0  33.00  33.20  20.59  19.11
1180.0  33.00  33.20  20.57  19.11
1181.0  33.00  33.20  20.56  19.11
1182.0  33.00  33.20  20.54  19.11
1183.0  33.00  33.20  20.53  19.11
1184.0  33.00  33.20  20.51  19.11
1185.0  33.00  33.20  20.49  19.11
1186.0  33.00  33.20  20.48  19.11
1187.0  33.00  33.20  20.46  19.11
1188.0  33.00  33.20  20.45  19.11
1189.0  33.00  33.20  20.43  19.11
1190.0  33.00  33.20  20.42  19.11
1191.0  33.00  33.20  20.40  19.11
1192.0  33.00  33.20  20.38  19.11
1193.0  33.00  33.20  20.37  19.11
1194.0  33.00  33.20  20.35  19.11
1195.0  33.00  33.20  20.34  19.11
1196.0  33.00  33.20  20.32  19.11
1197.0  33.00  33.20  20.31  19.11
1198.0  33.00  33.20  20.29  19.11
1199.0  33.00  33.20  20.27  19.11
1200.0  33.00  33.20  20.26  19.11
tm     Tsp    T1     Q1    
   0.0  33.00  20.95  23.31  21.17
   5.0  33.00  20.95  25.13  24.29
   6.0  33.00  20.95  27.52  27.84
   7.0  33.00  20.95  30.49  31.56
   8.0  33.00  20.95  34.03  35.35
   9.0  33.00  20.95  38.13  39.15
  10.0  33.00  20.95  42.81  42.91
  11.0  33.00  20.95  48.06  46.55
  12.0  33.00  20.95  53.89  49.98
  13.0  33.00  20.95  60.28  53.10
  14.0  33.00  21.27  67.19  55.83
  15.0  33.00  21.27  74.67  58.18
  16.0  33.00  21.27  82.72  60.16
  17.0  33.00  21.27  91.31  61.82
  18.0  33.00  21.27 100.00  63.19
  19.0  33.00  21.59  99.56  63.10
  20.0  33.00  21.59 100.00  63.00
  21.0  33.00  21.92 100.00  62.86
  22.0  33.00  21.92 100.00  62.70
  23.0  33.00  22.24 100.00  62.50
  24.0  33.00  22.56 100.00  62.25
  25.0  33.00  22.56 100.00  61.98
  26.0  33.00  22.88 100.00  61.68
  27.0  33.00  22.88 100.00  61.37
  28.0  33.00  23.21 100.00  61.02
  29.0  33.00  23.53 100.00  60.66
  30.0  33.00  23.85 100.00  60.23
  31.0  33.00  24.17 100.00  59.75
  32.0  33.00  24.17 100.00  59.25
  33.0  33.00  24.49 100.00  58.70
  34.0  33.00  24.82 100.00  58.15
  35.0  33.00  25.14 100.00  57.53
  36.0  33.00  25.46 100.00  56.90
  37.0  33.00  25.78 100.00  56.19
  38.0  33.00  26.11 100.00  55.46
  39.0  33.00  26.11 100.00  54.76
  40.0  33.00  26.43 100.00  54.00
  41.0  33.00  26.75 100.00  53.22
  42.0  33.00  27.07 100.00  52.37
  43.0  33.00  27.40 100.00  51.49
  44.0  37.00  27.72 100.00  52.22
  45.0  37.00  28.04 100.00  53.42
  46.0  37.00  28.36 100.00  54.55
  47.0  37.00  28.68 100.00  55.36
  48.0  37.00  29.01 100.00  55.89
  49.0  37.00  29.33 100.00  56.23
  50.0  37.00  29.65 100.00  56.44
  51.0  37.00  29.97 100.00  56.59
  52.0  37.00  30.30 100.00  56.70
  53.0  37.00  30.62 100.00  56.77
  54.0  37.00  30.94  99.97  56.75
  55.0  37.00  31.26 100.00  56.67
  56.0  37.00  31.59 100.00  56.51
  57.0  37.00  31.91 100.00  56.27
  58.0  37.00  32.23 100.00  55.93
  59.0  37.00  32.55 100.00  54.92
  60.0  37.00  32.87 100.00  53.87
  61.0  37.00  33.20 100.00  52.80
  62.0  37.00  33.52 100.00  51.70
  63.0  37.00  33.84 100.00  50.56
  64.0  37.00  34.16 100.00  49.39
  65.0  37.00  34.49 100.00  48.18
  66.0  37.00  34.81 100.00  46.94
  67.0  37.00  35.13  99.47  45.67
  68.0  37.00  35.13 100.00  44.41
  69.0  37.00  35.45 100.00  43.14
  70.0  37.00  36.10 100.00  41.81
  71.0  37.00  36.10 100.00  40.48
  72.0  37.00  36.42  99.78  39.13
  73.0  37.00  36.74 100.00  37.78
  74.0  37.00  37.06 100.00  36.41
  75.0  37.00  37.39 100.00  35.02
  76.0  37.00  37.71  99.56  33.63
  77.0  37.00  38.03 100.00  32.23
  78.0  37.00  38.35  99.51  30.82
  79.0  37.00  38.68  99.56  29.40
  80.0  37.00  39.00  99.39  27.98
  81.0  37.00  39.32  99.02  26.57
  82.0  37.00  39.32  98.49  25.20
  83.0  37.00  39.64  97.68  23.79
  84.0  37.00  39.97  96.69  22.41
  85.0  37.00  40.29  95.55  21.13
  86.0  37.00  40.61  94.12  19.79
  87.0  37.00  40.93  92.52  18.48
  88.0  37.00  41.25  90.70  17.20
  89.0  37.00  41.58  88.66  15.95
  90.0  37.00  41.58  86.48  14.79
  91.0  37.00  41.90  84.08  13.69
  92.0  37.00  42.22  81.49  12.63
  93.0  37.00  42.54  78.69  11.60
  94.0  37.00  42.54  75.77  10.66
  95.0  37.00  42.87  72.64   9.78
  96.0  37.00  43.19  69.32   8.93
  97.0  37.00  43.51  65.77   8.05
  98.0  37.00  43.83  62.05   7.21
  99.0  37.00  43.83  58.19   6.45
 100.0  37.00  44.16  54.13   5.76
 101.0  37.00  44.16  49.94   5.15
 102.0  37.00  44.48  45.57   4.58
 103.0  37.00  44.80  41.03   4.04
 104.0  37.00  44.80  36.39   3.56
 105.0  37.00  45.12  31.51   3.09
 106.0  37.00  45.12  26.55   2.68
 107.0  37.00  45.12  21.47   2.36
 108.0  37.00  45.44  16.24   2.05
 109.0  37.00  45.44  10.87   1.78
 110.0  37.00  45.77   5.37   1.52
 111.0  37.00  45.77   0.00   1.29
 112.0  37.00  45.77   0.00   1.11
 113.0  37.00  45.77   0.00   0.98
 114.0  37.00  46.09   0.00   0.83
 115.0  37.00  45.77   0.00   0.76
 116.0  37.00  46.09   0.00   0.67
 117.0  37.00  46.09   0.00   0.59
 118.0  37.00  46.09   0.00   0.53
 119.0  37.00  45.77   0.00   0.54
 120.0  37.00  46.09   0.00   0.53
 121.0  37.00  46.09   0.00   0.51
 122.0  37.00  45.77   0.00   0.54
 123.0  37.00  45.77   0.00   0.59
 124.0  37.00  45.77   0.00   0.65
 125.0  37.00  45.77   0.00   0.69
 126.0  37.00  45.77   0.00   0.72
 127.0  37.00  45.77   0.00   0.73
 128.0  37.00  45.44   0.00   0.79
 129.0  37.00  45.44   0.00   0.86
 130.0  37.00  45.44   0.00   0.92
 131.0  37.00  45.44   0.00   0.97
 132.0  37.00  45.12   0.00   1.06
 133.0  37.00  45.12   0.00   1.15
 134.0  37.00  45.12   0.00   1.23
 135.0  37.00  44.80   0.00   1.34
 136.0  37.00  44.80   0.00   1.45
 137.0  37.00  44.80   0.00   1.54
 138.0  37.00  44.48   0.00   1.67
 139.0  37.00  44.48   0.00   1.79
 140.0  37.00  44.48   0.00   1.89
